1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1931,4208300,61.2608,-117.5447,61.2675,-117.5422,61.25,-117.25,970000,971551,975039,0.92,0.995,C,56,,,,,,,,,,,,,,,,,
1932,4208310,64.18,-124.66,64.1783,-124.6667,63.75,-125.25,16400,16354,15315,0.688,0.934,N,,,,,,,,,,,,,,,,,,
1933,4208311,63.925,-125.2983,63.9225,-125.2983,63.75,-125.75,15400,15417,13945,0.697,0.906,N,,,,,,,,,,,,,,,,,,
1934,4208335,61.1397,-119.8358,61.1356,-119.8383,60.75,-120.25,9270,9037,10668,0.653,0.869,N,,,,,,,,,,,,,,,,,,
1935,4208350,63.1081,-116.9739,63.1081,-116.9731,63.25,-117.75,13900,13776,15025,0.627,0.925,N,,,,,,,,,,,,,,,,,,
1936,4208355,63.51,-116,63.4608,-116.0042,63.75,-115.75,15500,13709,16104,0.62,0.962,N,,,,,,,,,,,,,,,,,,
1937,4208356,63.51,-116,63.4608,-116.0042,63.75,-115.75,15200,13709,16104,0.62,0.944,N,,,,,,,,,,,,,,,,,,
1938,4208357,63.9742,-115.4333,63.9725,-115.4333,64.25,-115.25,13300,12071,13363,0.647,0.995,N,,,,,,,,,,,,,,,,,,
1939,4208360,58.7883,-122.6592,58.7883,-122.6592,58.75,-122.75,20300,20174,21241,0.739,0.956,C,54,,,,,,,,,,,,,,,,,
1940,4208365,58.6708,-122.6375,58.6708,-122.6383,58.75,-122.25,22800,22377,21424,0.68,0.94,N,,,,,,,,,,,,,,,,,,
1941,4208366,58.82,-122.54,58.83,-122.5433,59.25,-122.75,43500,42956,49024,0.716,0.887,N,,,,,,,,,,,,,,,,,,
1942,4208370,62.5456,-114.1639,62.5572,-114.1797,62.75,-114.25,16300,15799,15316,0.738,0.94,C,53,,,,,,,,,,,,,,,,,
1943,4208371,62.6708,-114.2633,62.67,-114.2633,63.25,-114.25,11300,10951,9665,0.598,0.855,N,,,,,,,,,,,,,,,,,,
1944,4208372,62.66,-114.25,62.6625,-114.2542,63.25,-114.25,10900,10956,9665,0.598,0.887,N,,,,,,,,,,,,,,,,,,
1945,4208385,62.65,-122.9,62.6492,-122.9,62.75,-122.75,20500,21198,19933,0.635,0.972,N,,,,,,,,,,,,,,,,,,
1946,4208386,62.6506,-122.9,62.6497,-122.9008,62.75,-122.75,20200,21198,19933,0.635,0.987,N,,,,,,,,,,,,,,,,,,
1947,4208400,59.8722,-111.5833,59.8722,-111.58,59.75,-111.25,606000,604882,594618,0.903,0.981,C,65,,,,,,,,,,,,,,,,,
1948,4208410,62.8947,-108.4675,62.8947,-108.4675,63.25,-107.75,26600,26729,27188,0.712,0.978,C,54,,,,,,,,,,,,,,,,,
1949,4208420,60.6497,-111.947,60.6489,-111.947,60.25,-110.75,58700,56634,57265,0.752,0.976,C,47,,,,,,,,,,,,,,,,,
1950,4208421,61.66,-109.96,61.6617,-109.96,61.75,-109.75,22600,24723,19183,0.619,0.849,N,,,,,,,,,,,,,,,,,,
1951,4208422,61.8756,-107.67,61.8789,-107.6667,61.75,-107.25,9660,10289,8870,0.633,0.918,N,,,,,,,,,,,,,,,,,,
1952,4208427,60.505,-109.6489,60.5042,-109.6489,60.75,-109.25,8830,10736,9060,0.593,0.975,N,,,,,,,,,,,,,,,,,,
1953,4208430,59.83,-109.61,59.8275,-109.6083,59.75,-109.25,10000,9393,10832,0.58,0.923,N,,,,,,,,,,,,,,,,,,
1954,4208440,60.7431,-115.8578,60.7431,-115.8586,60.25,-116.75,52300,50904,51500,0.733,0.985,C,56,,,,,,,,,,,,,,,,,
1955,4208441,59.1494,-117.6342,59.1494,-117.6342,59.25,-117.75,36900,36743,42089,0.72,0.877,C,48,,,,,,,,,,,,,,,,,
1956,4208450,59.1139,-112.4264,59.1122,-112.4264,59.25,-112.75,293000,299107,296822,0.874,0.987,C,63,,,,,,,,,,,,,,,,,
1957,4208451,58.65,-114.02,58.6517,-114.0217,58.75,-114.25,282000,290786,287271,0.876,0.982,N,,,,,,,,,,,,,,,,,,
1958,4208452,58.38,-116.03,58.3892,-116.0317,57.75,-117.25,223000,226486,225242,0.884,0.99,C,64,,,,,,,,,,,,,,,,,
1959,4208453,57.74,-117.03,57.7383,-117.03,57.25,-117.25,210000,216184,213600,0.889,0.983,N,,,,,,,,,,,,,,,,,,
1960,4208455,55.9192,-118.6053,55.92,-118.6053,55.75,-118.75,130000,135279,136131,0.871,0.955,C,61,,,,,,,,,,,,,,,,,
1961,4208456,56.12,-120.05,56.1267,-120.05,56.25,-120.25,118000,122148,122270,0.872,0.965,C,56,,,,,,,,,,,,,,,,,
1962,4208457,56.1358,-120.6703,56.1375,-120.6703,56.25,-120.75,97100,100717,101863,0.852,0.953,C,60,,,,,,,,,,,,,,,,,
1963,4208458,56.1994,-120.8117,56.1986,-120.8117,56.25,-121.25,83900,87189,87758,0.831,0.956,C,56,,,,,,,,,,,,,,,,,
1964,4208461,58.5967,-118.3333,58.5958,-118.3342,58.25,-118.25,10400,10364,13226,0.603,0.786,N,,,,,,,,,,,,,,,,,,
1965,4208470,60.7122,-114.903,60.7122,-114.9056,60.25,-115.25,18500,18427,17169,0.723,0.928,C,36,,,,,,,,,,,,,,,,,
1966,4208477,60.9403,-117.4217,60.9403,-117.4217,60.75,-117.25,15600,15548,16794,0.645,0.929,N,,,,,,,,,,,,,,,,,,
1967,4208490,56.03,-123.9,55.9833,-123.9233,56.25,-124.25,43300,43303,63704,0.541,0.68,N,,,,,,,,,,,,,,,,,,
1968,4208491,57.1278,-125.25,57.1278,-125.2508,57.25,-125.25,16000,15641,13363,0.592,0.835,N,,,,,,,,,,,,,,,,,,
1969,4208492,57.42,-125.62,57.4192,-125.6208,57.25,-125.75,11100,11112,10034,0.525,0.904,N,,,,,,,,,,,,,,,,,,
1970,4208550,56.0275,-121.8989,56.03,-121.8997,56.25,-122.75,70200,73159,70612,0.802,0.994,C,60,,,,,,,,,,,,,,,,,
1971,4208560,56.23,-121.48,56.2258,-121.4817,56.75,-121.75,9400,9375,8494,0.569,0.904,N,,,,,,,,,,,,,,,,,,
1972,4208561,56.2511,-121.6275,56.2511,-121.6275,56.75,-121.75,9350,9320,8494,0.571,0.908,N,,,,,,,,,,,,,,,,,,
1973,4208565,56.28,-120.7,56.2783,-120.7008,56.75,-120.75,15600,15478,15176,0.682,0.973,N,,,,,,,,,,,,,,,,,,
1974,4208570,55.72,-121.2078,55.72,-121.2078,55.75,-121.25,12100,12066,12384,0.573,0.977,N,,,,,,,,,,,,,,,,,,
1975,4208591,55.84,-123.76,55.825,-123.7758,55.75,-123.75,20300,20255,22980,0.648,0.883,N,,,,,,,,,,,,,,,,,,
1976,4208596,55.0722,-118.8028,55.0722,-118.8028,55.25,-119.25,11300,11224,12517,0.662,0.903,N,,,,,,,,,,,,,,,,,,
1977,4208630,56.2447,-117.3128,56.2447,-117.3078,56.25,-117.25,186000,193809,195004,0.876,0.954,C,61,,,,,,,,,,,,,,,,,
1978,4208640,55.7156,-117.6219,55.7156,-117.6219,55.75,-117.75,50300,49970,51965,0.797,0.968,C,58,,,,,,,,,,,,,,,,,
1979,4208645,55.4569,-117.1611,55.4569,-117.1628,55.25,-117.25,11100,10874,12517,0.579,0.887,N,,,,,,,,,,,,,,,,,,
1980,4208646,55.37,-116.92,55.3742,-116.9208,55.25,-117.25,10600,10371,12517,0.555,0.847,N,,,,,,,,,,,,,,,,,,
1981,4208730,56.7806,-111.4,56.7806,-111.405,56.75,-111.25,133000,132258,134712,0.782,0.987,C,59,,,,,,,,,,,,,,,,,
1982,4208733,54.2069,-116.0625,54.2086,-116.0625,54.25,-116.75,19600,19728,20412,0.649,0.96,N,,,,,,,,,,,,,,,,,,
1983,4208734,53.4231,-117.5706,53.4247,-117.5706,53.25,-117.75,9780,9782,13106,0.622,0.746,N,,,,,,,,,,,,,,,,,,
1984,4208735,53.37,-117.69,53.38,-117.69,53.25,-117.75,9530,9517,13106,0.603,0.727,N,,,,,,,,,,,,,,,,,,
1985,4208792,55.29,-114.59,55.2933,-114.59,55.25,-114.75,14400,14284,12340,0.58,0.857,N,,,,,,,,,,,,,,,,,,
1986,4208793,55.3053,-114.7522,55.3028,-114.7539,55.25,-114.75,13600,13516,12340,0.542,0.907,N,,,,,,,,,,,,,,,,,,
1987,4208820,58.29,-115.38,58.2892,-115.3775,57.25,-115.25,36300,37401,37666,0.739,0.964,N,,,,,,,,,,,,,,,,,,
1988,4208821,57.875,-115.3889,57.875,-115.3897,57.25,-115.25,35800,36630,37666,0.753,0.95,C,54,,,,,,,,,,,,,,,,,
1989,4208822,56.3242,-113.7861,56.3233,-113.7861,56.25,-113.75,14300,14668,17303,0.637,0.826,N,,,,,,,,,,,,,,,,,,
1990,4208835,58.3222,-113.068,58.3206,-113.0664,58.25,-113.25,9860,11149,13158,0.673,0.749,N,,,,,,,,,,,,,,,,,,
1991,4208870,54.7222,-113.2861,54.7231,-113.2861,54.75,-113.25,74600,74548,74516,0.79,0.999,C,59,,,,,,,,,,,,,,,,,
1992,4208871,58.2,-111.39,58.2017,-111.39,57.75,-111.25,155000,154243,153149,0.792,0.988,C,58,,,,,,,,,,,,,,,,,
1993,4208880,56.6853,-111.2542,56.6844,-111.2542,56.75,-110.75,30800,30788,32252,0.694,0.955,N,,,,,,,,,,,,,,,,,,
1994,4208881,56.6611,-110.9278,56.6628,-110.9278,56.75,-110.25,17000,16730,20136,0.676,0.844,N,,,,,,,,,,,,,,,,,,
1995,4208947,54.0128,-115.8383,54.0144,-115.84,53.75,-116.25,9100,8992,9226,0.689,0.986,N,,,,,,,,,,,,,,,,,,
1996,4208962,54.4514,-113.9917,54.4514,-113.9925,54.25,-114.25,13100,12952,10992,0.563,0.839,N,,,,,,,,,,,,,,,,,,
1997,4208970,59.26,-105.8,59.2617,-105.8025,59.25,-105.75,51800,50977,46607,0.729,0.9,N,,,,,,,,,,,,,,,,,,
1998,4208971,59.1472,-105.5389,59.1489,-105.5397,59.25,-105.75,50700,49845,46607,0.711,0.919,C,51,,,,,,,,,,,,,,,,,
1999,4208975,58.8583,-105.8194,58.8583,-105.8194,58.75,-105.75,20700,20751,24639,0.764,0.84,C,36,,,,,,,,,,,,,,,,,
2000,4208987,58.9667,-108.175,58.965,-108.175,58.75,-108.25,9120,8642,9759,0.706,0.935,C,51,,,,,,,,,,,,,,,,,
2001,4209150,68.6322,-128.4133,68.6272,-128.4233,68.25,-128.75,56300,56959,57559,0.732,0.978,C,52,,,,,,,,,,,,,,,,,
2002,4209155,68.3936,-128.9497,68.3911,-128.9497,68.25,-129.25,21500,21833,20992,0.627,0.976,N,,,,,,,,,,,,,,,,,,
2003,4209400,65.4144,-114.0081,65.4161,-114.0081,65.25,-113.75,19300,20184,16936,0.655,0.878,N,,,,,,,,,,,,,,,,,,
2004,4209401,67.2289,-115.8869,67.2281,-115.8869,67.25,-116.25,46800,47403,44289,0.719,0.946,C,48,,,,,,,,,,,,,,,,,
2005,4209402,67.74,-115.37,67.7408,-115.3708,67.25,-115.75,50700,50892,47883,0.729,0.944,C,36,,,,,,,,,,,,,,,,,
2006,4209550,66.7333,-108.8022,66.7417,-108.8106,66.75,-108.75,16800,23750,24882,0.41,0.675,N,,,,,,,,,,,,,,,,,,
2007,4209600,67.7083,-104.1403,67.71,-104.1394,67.25,-104.25,16900,16914,14924,0.71,0.883,C,48,,,,,,,,,,,,,,,,,
2008,4209805,66.0861,-96.5111,66.0828,-96.5111,65.75,-97.25,93900,93007,97037,0.699,0.968,N,,,,,,,,,,,,,,,,,,
2009,4209806,65.1872,-106.0858,65.1864,-106.0858,65.25,-106.25,19600,18880,28561,0.482,0.686,N,,,,,,,,,,,,,,,,,,
2010,4209810,65.0106,-104.4906,65.0114,-104.4889,64.75,-104.75,14500,14411,13363,0.708,0.922,C,49,,,,,,,,,,,,,,,,,
2011,4209850,67.525,-94.0583,67.525,-94.0583,67.25,-93.75,18100,17573,17098,0.695,0.945,N,,,,,,,,,,,,,,,,,,
2012,4213031,53.5375,-113.4844,53.5392,-113.4844,53.25,-113.75,28000,28048,26320,0.706,0.94,C,52,,,,,,,,,,,,,,,,,
2013,4213033,52.3808,-114.9392,52.38,-114.9384,52.25,-115.25,11000,10978,9506,0.607,0.864,N,,,,,,,,,,,,,,,,,,
2014,4213042,50.75,-112.5389,50.7492,-112.5389,50.75,-112.75,20300,19644,21501,0.656,0.944,N,,,,,,,,,,,,,,,,,,
2015,4213044,50.8239,-113.4419,50.8247,-113.4436,50.75,-113.75,15700,15607,17580,0.659,0.893,N,,,,,,,,,,,,,,,,,,
2016,4213047,50.0464,-111.5911,50.0481,-111.5911,50.25,-111.75,25300,23968,25463,0.63,0.994,N,,,,,,,,,,,,,,,,,,
2017,4213102,49.7083,-112.875,49.7133,-112.8708,49.75,-112.75,17000,16870,16118,0.641,0.948,N,,,,,,,,,,,,,,,,,,
2018,4213103,49.9189,-111.8,49.9181,-111.8,49.75,-112.25,27500,27631,24064,0.714,0.875,C,49,,,,,,,,,,,,,,,,,
2019,4213181,52.7353,-108.3358,52.962,-109.8507,53.25,-110.25,29700,36125,28152,0.536,0.948,N,,,,,,,,,,,,,,,,,,
2020,4213183,52.8564,-110.0183,52.8564,-110.0183,53.25,-110.25,24800,24191,28152,0.627,0.881,N,,,,,,,,,,,,,,,,,,
2021,4213200,50.7056,-104.7972,50.7031,-104.798,51.25,-105.25,10400,11248,7715,0.419,0.742,N,,,,,,,,,,,,,,,,,,
2022,4213201,50.7864,-104.2892,50.7864,-104.2892,50.75,-103.75,36500,32957,35222,0.604,0.965,N,,,,,,,,,,,,,,,,,,
2023,4213202,50.4911,-101.5578,50.4911,-101.5578,50.75,-101.75,50900,48181,45002,0.653,0.884,N,,,,,,,,,,,,,,,,,,
2024,4213203,50.65,-104.86,50.6508,-104.86,50.75,-105.25,17500,17921,11803,0.398,0.674,N,,,,,,,,,,,,,,,,,,
2025,4213207,50.64,-102.91,50.64,-102.91,50.75,-103.25,44100,41245,39121,0.681,0.887,N,,,,,,,,,,,,,,,,,,
2026,4213209,53.41,-103.14,53.4167,-103.1383,53.25,-103.25,9250,9298,15024,0.351,0.616,N,,,,,,,,,,,,,,,,,,
2027,4213210,48.6083,-93.4,48.6066,-93.4008,48.75,-93.25,38600,38791,34850,0.719,0.903,C,51,,,,,,,,,,,,,,,,,
2028,4213211,48.6344,-93.9131,48.6352,-93.9131,48.75,-93.75,50200,50687,47269,0.763,0.942,C,55,,,,,,,,,,,,,,,,,
2029,4213243,49.96,-98.38,49.9242,-98.3683,49.75,-98.75,161000,148700,150672,0.794,0.936,V,55,4213573,56,,,,,,,,,,,,,,,
2030,4213245,51.58,-98.71,51.5875,-98.7125,51.25,-98.75,79800,77890,86160,0.685,0.926,N,,,,,,,,,,,,,,,,,,
2031,4213250,50.0431,-110.6778,50.0431,-110.6778,49.75,-111.25,56500,54599,53530,0.774,0.947,C,56,,,,,,,,,,,,,,,,,
2032,4213280,53.67,-110.33,53.6608,-110.33,53.75,-110.25,55200,52783,55654,0.676,0.992,N,,,,,,,,,,,,,,,,,,
2033,4213290,52.94,-109.87,52.9408,-109.8742,53.25,-110.25,25900,25009,28152,0.64,0.92,N,,,,,,,,,,,,,,,,,,
2034,4213300,53.5167,-109.6111,53.5175,-109.6111,53.75,-109.75,57000,54600,57486,0.678,0.992,N,,,,,,,,,,,,,,,,,,
2035,4213355,51.7033,-96.6044,51.8041,-96.8222,51.75,-96.25,9090,7417,11615,0.439,0.783,N,,,,,,,,,,,,,,,,,,
2036,4213400,52.1403,-106.6433,52.1394,-106.6425,51.75,-106.75,141000,137869,140878,0.772,0.999,C,58,,,,,,,,,,,,,,,,,
2037,4213401,52.9236,-105.8056,52.9253,-105.8056,52.75,-106.25,148000,142077,146547,0.774,0.99,V,48,4213400,58,,,,,,,,,,,,,,,
2038,4213410,55.7444,-97.8917,56.0434,-96.6022,55.75,-97.25,18500,16653,17749,0.534,0.959,N,,,,,,,,,,,,,,,,,,
2039,4213440,53.2028,-105.7683,53.2044,-105.7683,53.25,-106.25,131000,134242,128857,0.683,0.984,N,,,,,,,,,,,,,,,,,,
2040,4213510,53.6133,-102.1039,53.6133,-102.1039,53.25,-102.75,12600,12475,16878,0.377,0.747,N,,,,,,,,,,,,,,,,,,
2041,4213550,53.8417,-101.1861,53.845,-101.1861,53.75,-101.75,347000,343729,348637,0.774,0.995,C,58,,,,,,,,,,,,,,,,,
2042,4213551,53.1639,-99.3489,53.1622,-99.3522,53.25,-99.75,364000,360673,368767,0.779,0.987,C,58,,,,,,,,,,,,,,,,,
2043,4213552,53.7028,-103.2972,53.707,-103.3022,53.25,-104.25,289000,285235,286527,0.764,0.991,C,58,,,,,,,,,,,,,,,,,
2044,4213560,52.8792,-101.043,52.88,-101.043,52.75,-101.75,14300,15176,18925,0.395,0.756,N,,,,,,,,,,,,,,,,,,
2045,4213562,51.4672,-112.7106,51.468,-112.7106,51.75,-112.75,24800,25100,24787,0.726,0.999,C,56,,,,,,,,,,,,,,,,,
2046,4213563,52.2767,-113.8158,52.2759,-113.8158,52.25,-114.25,11600,11693,11466,0.633,0.988,N,,,,,,,,,,,,,,,,,,
2047,4213566,52.86,-102.1942,52.86,-102.1967,52.75,-102.75,11000,10908,15174,0.311,0.725,N,,,,,,,,,,,,,,,,,,
2048,4213569,50.9,-110.29,50.9,-110.2892,50.75,-110.75,47850,44476,48122,0.745,0.994,C,57,,,,,,,,,,,,,,,,,
2049,4213570,49.8722,-100.1028,49.8714,-100.1028,49.75,-100.25,85700,82909,83975,0.695,0.98,N,,,,,,,,,,,,,,,,,,
2050,4213571,51.5647,-101.9161,51.5647,-101.9219,51.25,-101.75,13000,13133,19224,0.586,0.676,N,,,,,,,,,,,,,,,,,,
2051,4213573,49.6983,-98.8989,49.6991,-98.8997,49.75,-99.25,160000,148168,148670,0.799,0.929,V,56,4213650,59,,,,,,,,,,,,,,,
2052,4213574,50.1108,-101.0356,50.11,-101.0356,50.25,-101.25,84700,73438,72067,0.705,0.851,C,48,,,,,,,,,,,,,,,,,
2053,4213575,49.9358,-98.28,49.935,-98.28,49.75,-98.75,161000,148882,150672,0.793,0.936,V,56,4213573,56,,,,,,,,,,,,,,,
2054,4213576,50.8097,-101.4361,50.8097,-101.4353,51.25,-101.25,19300,19346,21163,0.641,0.912,N,,,,,,,,,,,,,,,,,,
2055,4213577,50.76,-101.43,50.7583,-101.4383,51.25,-101.25,19400,19381,21163,0.64,0.917,N,,,,,,,,,,,,,,,,,,
2056,4213590,49.6014,-99.6819,49.5989,-99.6828,49.25,-100.25,60300,59406,60691,0.716,0.994,C,55,,,,,,,,,,,,,,,,,
2057,4213591,49.6194,-100.25,49.6194,-100.25,49.25,-100.25,58700,57757,60691,0.717,0.967,V,53,4213590,55,,,,,,,,,,,,,,,
2058,4213593,48.99,-101.9578,48.9908,-101.957,49.25,-102.25,23100,21178,22103,0.639,0.957,N,,,,,,,,,,,,,,,,,,
2059,4213594,48.9964,-100.9581,48.9964,-100.9581,48.75,-100.75,43700,42083,42653,0.677,0.976,N,,,,,,,,,,,,,,,,,,
2060,4213595,49.26,-100.97,49.2683,-100.97,48.75,-100.75,49900,48575,42653,0.634,0.855,N,,,,,,,,,,,,,,,,,,
2061,4213601,55.7431,-97,55.7414,-97,55.75,-97.25,15400,15870,17749,0.534,0.868,N,,,,,,,,,,,,,,,,,,
2062,4213603,51.8528,-99.5472,51.8528,-99.5472,51.75,-99.75,55100,54514,58842,0.643,0.936,N,,,,,,,,,,,,,,,,,,
2063,4213650,49.8692,-97.4028,49.8683,-97.4028,49.75,-98.25,153000,150063,152674,0.783,0.998,C,59,,,,,,,,,,,,,,,,,
2064,4213680,49.0083,-97.2111,49.0117,-97.2119,48.75,-97.25,104000,92070,100202,0.76,0.963,C,57,,,,,,,,,,,,,,,,,
2065,4213681,50.1078,-96.9317,50.1078,-96.9317,49.75,-97.25,278000,264611,273080,0.817,0.982,C,54,,,,,,,,,,,,,,,,,
2066,4213682,49.7861,-97.1369,49.7869,-97.1369,49.25,-97.25,122000,111465,114401,0.758,0.938,V,53,4213683,57,,,,,,,,,,,,,,,
2067,4213683,49.5536,-97.1847,49.5544,-97.1855,49.25,-97.25,115000,106196,114401,0.749,0.995,C,57,,,,,,,,,,,,,,,,,
2068,4213684,50.14,-96.86,50.145,-96.8617,49.75,-97.25,287000,264652,273080,0.817,0.951,V,49,4213681,54,,,,,,,,,,,,,,,
2069,4213710,54.775,-97.9306,54.7758,-97.9306,54.75,-97.75,1000000,973815,995201,0.862,0.995,V,51,4213720,63,,,,,,,,,,,,,,,
2070,4213711,56.3975,-94.3694,56.3983,-94.3702,56.25,-94.75,1060000,1294032,1051222,0.692,0.992,N,,,,,,,,,,,,,,,,,,
2071,4213712,56.3803,-94.6339,56.3845,-94.6339,56.25,-95.75,1060000,1292533,1046081,0.692,0.987,N,,,,,,,,,,,,,,,,,,
2072,4213720,56.0389,-96.525,56.0339,-96.5283,55.75,-96.75,1010000,983040,1003987,0.86,0.994,C,63,,,,,,,,,,,,,,,,,
2073,4213800,50.225,-95.5708,50.2242,-95.57,50.25,-95.25,126000,127698,124966,0.849,0.992,C,62,,,,,,,,,,,,,,,,,
2074,4213801,50.3981,-95.9972,50.4039,-95.9939,50.25,-95.75,134000,137089,130971,0.853,0.977,V,56,4213800,62,,,,,,,,,,,,,,,
2075,4213802,50.5675,-96.1775,50.5683,-96.1775,50.25,-95.75,136000,138687,130971,0.845,0.963,V,56,4213800,62,,,,,,,,,,,,,,,
2076,4213803,50.1167,-94.8708,50.1159,-94.8708,49.75,-94.75,72261,72261,69515,0.786,0.962,V,50,4213804,56,,,,,,,,,,,,,,,
2077,4213804,49.7833,-94.5139,49.7833,-94.5122,49.75,-94.75,70400,70368,69515,0.773,0.987,C,56,,,,,,,,,,,,,,,,,
2078,4213890,48.3833,-92.1778,48.3642,-92.1744,48.25,-91.75,13400,13323,12358,0.521,0.922,N,,,,,,,,,,,,,,,,,,
2079,4213911,50.6333,-93.2083,50.6283,-93.2158,50.25,-92.75,26400,27829,25879,0.652,0.98,N,,,,,,,,,,,,,,,,,,
2080,4214010,64.2636,-99.5936,64.2644,-99.5936,64.25,-99.75,67300,67169,65121,0.765,0.968,C,56,,,,,,,,,,,,,,,,,
2081,4214025,56.4319,-92.7886,56.4361,-92.7928,56.25,-92.75,103000,102233,98033,0.82,0.952,C,57,,,,,,,,,,,,,,,,,
2082,4214030,56.45,-74.23,56.4617,-74.2183,56.75,-74.25,8390,9467,6818,0.422,0.813,N,,,,,,,,,,,,,,,,,,
2083,4214035,57.67,-69.62,57.6808,-69.62,57.75,-69.75,42700,40275,40588,0.74,0.951,C,55,,,,,,,,,,,,,,,,,
2084,4214040,57.43,-69.25,57.43,-69.2467,57.25,-69.25,86800,87672,90869,0.803,0.955,C,58,,,,,,,,,,,,,,,,,
2085,4214050,64.5303,-101.3622,64.5286,-101.3631,64.75,-101.25,65300,65509,70776,0.798,0.923,C,54,,,,,,,,,,,,,,,,,
2086,4214051,64.7786,-97.0536,64.7761,-97.0511,64.75,-97.25,152000,151203,151757,0.861,0.998,C,59,,,,,,,,,,,,,,,,,
2087,4214060,64.4,-96.41,64.4025,-96.405,64.75,-96.75,154000,152908,153078,0.863,0.994,N,,,,,,,,,,,,,,,,,,
2088,4214070,60.7858,-98.7769,60.79,-98.7769,60.75,-99.25,27000,27282,32543,0.73,0.83,C,44,,,,,,,,,,,,,,,,,
2089,4214075,62.4717,-95.0528,62.4725,-95.052,62.25,-95.25,12400,12480,12695,0.589,0.977,N,,,,,,,,,,,,,,,,,,
2090,4214080,53.0917,-85.0083,53.07,-85.0083,53.25,-85.25,36000,37787,36103,0.57,0.997,N,,,,,,,,,,,,,,,,,,
2091,4214090,63.6525,-95.8519,63.6517,-95.8511,63.75,-96.25,72300,68423,69754,0.775,0.965,C,56,,,,,,,,,,,,,,,,,
2092,4214091,61.2536,-100.9739,61.2578,-100.9739,61.25,-101.25,21400,21063,21476,0.743,0.996,C,57,,,,,,,,,,,,,,,,,
2093,4214100,64.3142,-93.9097,64.3167,-93.9131,64.25,-93.75,30100,29626,33823,0.669,0.89,N,,,,,,,,,,,,,,,,,,
2094,4214105,58.8917,-96.2753,58.8908,-96.2753,58.75,-96.75,48100,48193,48333,0.772,0.995,C,58,,,,,,,,,,,,,,,,,
2095,4214106,58.1431,-98.2278,58.1456,-98.2278,57.75,-98.75,13000,12962,13158,0.516,0.988,N,,,,,,,,,,,,,,,,,,
2096,4214107,58.8444,-98.2889,58.8469,-98.2906,58.75,-98.75,18400,18656,17611,0.653,0.957,N,,,,,,,,,,,,,,,,,,
2097,4214210,54.3542,-110.2167,54.355,-110.215,54.25,-110.25,14500,14277,16115,0.548,0.9,N,,,,,,,,,,,,,,,,,,
2098,4214260,56.15,-100.4583,56.1492,-100.4583,55.75,-100.25,228000,229282,233956,0.841,0.975,C,61,,,,,,,,,,,,,,,,,
2099,4214261,57.25,-96.7972,55.69,-98.9591,56.75,-98.75,271000,266975,262835,0.836,0.97,C,60,,,,,,,,,,,,,,,,,
2100,4214262,56.4936,-100.0486,56.4911,-100.0478,56.25,-100.25,244000,243873,244217,0.841,0.999,V,60,4214260,61,,,,,,,,,,,,,,,
2101,4214263,55.5233,-102.3183,55.5333,-102.3241,55.75,-102.75,212000,212186,214753,0.84,0.987,C,62,,,,,,,,,,,,,,,,,
2102,4214264,55.6464,-104.7347,55.6464,-104.7355,55.75,-104.75,119000,116447,120031,0.83,0.991,C,61,,,,,,,,,,,,,,,,,
2103,4214265,55.925,-107.7278,55.925,-107.7278,55.75,-107.75,78700,78327,81828,0.811,0.962,C,59,,,,,,,,,,,,,,,,,
2104,4214270,58.1208,-94.625,55.6774,-98.9603,56.75,-98.75,287000,274155,262835,0.822,0.916,V,56,4214261,60,,,,,,,,,,,,,,,
2105,4214271,55.35,-104.5,55.3517,-104.5,55.25,-104.75,15522,16380,16137,0.664,0.962,N,,,,,,,,,,,,,,,,,,
2106,4214281,58,-101.39,58.005,-101.3925,58.25,-101.25,28400,29157,31068,0.547,0.914,N,,,,,,,,,,,,,,,,,,
2107,4214285,56.1931,-103.1594,56.1931,-103.1594,56.25,-103.25,63300,64658,66356,0.737,0.954,C,50,,,,,,,,,,,,,,,,,
2108,4214287,57.0889,-103.7111,57.0906,-103.7119,57.25,-103.75,10200,10658,10170,0.613,0.997,N,,,,,,,,,,,,,,,,,,
2109,4214300,54.8192,-107.8106,54.8192,-107.8089,54.75,-107.75,45000,44612,52274,0.686,0.861,N,,,,,,,,,,,,,,,,,,
2110,4214301,54.2964,-108.6044,54.2956,-108.6044,54.25,-109.25,20500,19746,19736,0.549,0.963,N,,,,,,,,,,,,,,,,,,
2111,4214311,54.94,-95.24,54.945,-95.24,54.75,-95.75,9010,8463,9007,0.532,1,N,,,,,,,,,,,,,,,,,,
2112,4214330,54.0594,-94.6594,54.0611,-94.6594,53.75,-94.75,14000,14211,14678,0.497,0.954,N,,,,,,,,,,,,,,,,,,
2113,4214350,55.0264,-93.8361,55.0272,-93.8361,54.75,-94.25,25900,27565,25496,0.637,0.984,N,,,,,,,,,,,,,,,,,,
2114,4214351,55.85,-92.0986,55.8533,-92.0961,55.75,-92.25,65500,66127,60970,0.744,0.931,C,53,,,,,,,,,,,,,,,,,
2115,4214360,53.35,-91.79,53.35,-91.79,52.75,-91.75,10800,10939,13192,0.637,0.819,N,,,,,,,,,,,,,,,,,,
2116,4214390,53.4908,-91.5153,53.4908,-91.5153,53.25,-91.75,36500,35584,35546,0.657,0.974,N,,,,,,,,,,,,,,,,,,
