1,2,3,4,5,6
5345,4245950,49.794445,-123.2,2330,5
5346,1993320,-11.796945,34.213333,2320,5
5347,2911406,57.349167,74.75,2320,5
5348,2912663,62.150833,65.48,2320,5
5349,4213260,51.379767,-102.5031,2320,5
5350,4115351,47.569633,-116.253533,2318,5
5351,4116340,44.9399,-113.6401,2318,5
5352,4146161,46.7759,-123.0357,2318,5
5353,2590100,33.319444,130.493055,2315,5
5354,6335604,48.536887,9.144803,2314,5
5355,1199465,-27.066023,30.99356,2313,5
5356,6233112,60.68,17.110833,2312,5
5357,6233113,60.680233,17.1122,2312,5
5358,2911430,55.681667,77.255,2310,5
5359,4244550,52.649166,-56.871387,2310,5
5360,5101070,-15.282033,144.8387,2306,5
5361,1326901,2.876667,9.898333,2305,5
5362,6211160,43.0019,-7.562647,2303,5
5363,1643370,-1.011667,12.53,2300,5
5364,2998750,64.889167,153.7075,2300,5
5365,4213567,52.598567,-103.6256,2300,5
5366,4213955,49.825033,-92.877467,2300,5
5367,4121330,42.5767,-96.3122,2295,5
5368,4146410,35.0219,-120.2285,2295,5
5369,6342513,48.041521,10.875911,2295,5
5370,3264800,-25.8725,-54.538333,2294,5
5371,4149415,33.7098,-86.9833,2292,5
5372,2907050,50.88,108.62,2290,5
5373,3662150,-20.479163,-50.41417,2290,5
5374,4213091,49.793067,-113.536067,2290,5
5375,5803182,-41.815033,147.564967,2288,5
5376,6604360,54.904903,-2.95286,2286,5
5377,6545102,46.084,14.5824,2285,5
5378,2588653,37.515555,140.405277,2284,5
5379,1326500,5.118333,9.998333,2280,5
5380,4208175,64.87389,-116.14167,2280,5
5381,4213220,51.674405,-111.248239,2280,5
5382,4213840,57.0225,-93.447501,2280,5
5383,6122110,49.307181,4.782227,2280,5
5384,6573434,56.07866,24.3745,2280,5
5385,6970857,67.039166,59.400002,2280,5
5386,6123710,46.532834,4.033937,2277,5
5387,4151651,36.579167,-106.7239,2271,5
5388,4244840,47.832222,-66.886944,2270,5
5389,1196720,-24.03642,31.12821,2268,5
5390,6458610,50.741944,20.413889,2264,5
5391,1389680,-20.9757,47.7049,2260,5
5392,2907940,52.050833,105.421667,2260,5
5393,3651870,-8.526667,-38.1664,2260,5
5394,4203170,63.703333,-135.860833,2260,5
5395,6373931,57.444167,26.3375,2260,5
5396,6658100,50.104165,24.354167,2260,5
5397,6864800,41.525835,23.870416,2260,5
5398,4121350,41.6425,-95.7828,2256,5
5399,6123350,47.28557,1.534436,2254,5
5400,2854900,10.109167,77.7825,2253,5
5401,2588250,33.749167,135.939167,2251,5
5402,1598002,-26.163333,31.875834,2250,5
5403,2311489,51.599167,72.459167,2250,5
5404,2911655,60.695833,60.418333,2250,5
5405,4208651,56.229167,-117.28,2250,5
5406,4213564,51.646933,-115.0181,2250,5
5407,6970601,64.76667,51.066666,2250,5
5408,1196175,-25.029111,29.855806,2249,5
5409,3103600,6.550833,-73.13,2249,5
5410,4977810,8.056667,-77.5766,2242,5
5411,4355450,24.929133,-106.962467,2241,5
5412,1335451,6.2825,10.035833,2240,5
5413,2218110,35.2175,62.291666,2240,5
5414,2240302,35.366667,69.633333,2240,5
5415,4568710,14.588333,-86.291667,2240,5
5416,5204303,-34.398133,149.091,2240,5
5417,6139300,44.302405,4.559318,2240,5
5418,6970495,62.252497,42.67833,2240,5
5419,1159910,-26.862222,28.884444,2239,5
5420,4657700,13.2775,-88.415,2238,5
5421,6545200,45.8644,15.4555,2238,5
5422,4358050,19.3517,-96.364167,2234,5
5423,2469135,18.560867,103.7367,2230,5
5424,2909365,56.594167,93.485,2230,5
5425,4213060,52.250832,-114.855557,2230,5
5426,4231621,47.172778,-67.210556,2230,5
5427,2588322,35.595,137.928333,2224,5
5428,1495802,-18.881666,32.431666,2222,5
5429,4123200,40.0473,-86.0167,2222,5
5430,1491586,-18.255,30.761667,2221,5
5431,1670102,-3.1758,29.903033,2221,5
5432,1491750,-17.881667,30.768333,2220,5
5433,2416680,40.1925,72.076667,2220,5
5434,2903335,56.666667,104.669167,2220,5
5435,4133800,44.4364,-85.6987,2220,5
5436,4203220,63.771111,-139.628337,2220,5
5437,4208485,56.466391,-123.93333,2220,5
5438,6338161,52.682624,7.602417,2218,5
5439,4123136,41.1573,-86.562767,2217,5
5440,6830105,68.918275,26.74755,2215,5
5441,2912554,62.175,60.32,2210,5
5442,4213045,51.172499,-115.56944,2210,5
5443,4220401,49.163567,-109.4644,2210,5
5444,6211170,43.02449,-7.588803,2210,5
5445,6609400,52.092834,-1.942094,2210,5
5446,6970160,63.000834,35.691667,2210,5
5447,5654400,15.890833,120.605833,2209,5
5448,1159570,-26.619944,27.979694,2205,5
5449,1196710,-24.51752,30.828407,2204,5
5450,4126150,32.7496,-94.4988,2202,5
5451,1643350,-1.130833,12.464167,2200,5
5452,2817635,38.460258,67.886869,2200,5
5453,2911710,59.281667,66.565833,2200,5
5454,2964042,19.118333,100.804167,2200,5
5455,4208480,56.459444,-122.35611,2200,5
5456,1160730,-31.922778,26.785556,2193,5
5457,6226450,41.912127,-1.279257,2193,5
5458,2876400,40.671667,126.448333,2192,5
5459,1338503,5.676667,10.488333,2190,5
5460,4119288,42.434433,-93.8036,2186,5
5461,6854280,63.043312,25.525249,2186,5
5462,2588481,35.528056,138.450556,2179,5
5463,3103560,5.865,-73.695833,2178,5
5464,6605300,54.949937,-1.941297,2176,5
5465,6864200,42.393335,22.71,2171,5
5466,2311801,49.99,82.909167,2170,5
5467,2311841,48.764167,84.728333,2170,5
5468,4150315,29.6663,-97.6508,2170,5
5469,4208431,59.791945,-108.315837,2170,5
5470,6136500,49.003063,7.033287,2170,5
5471,6139281,44.551011,6.485908,2170,5
5472,6401610,65.369927,-17.347743,2163,5
5473,4207750,50.335556,-122.798617,2160,5
5474,4208399,57.234998,-122.695003,2160,5
5475,4215425,50.2925,-116.9375,2160,5
5476,6233100,57.238867,12.3088,2160,5
5477,6140480,50.2443,14.772667,2158,5
5478,6140481,50.2487,14.776233,2157,5
5479,6854270,63.010947,26.678072,2157,5
5480,6854271,63.010947,26.678072,2157,5
5481,4116461,43.6591,-115.727,2150,5
5482,4208190,61.485001,-128.23612,2150,5
5483,4215181,49.23,-118.9275,2150,5
5484,4234701,44.1203,-81.1153,2150,5
5485,5231550,6.19,117.239167,2150,5
5486,6970885,62.864167,57.364167,2150,5
5487,2589703,38.340833,140.29,2147,5
5488,4125920,35.984833,-92.7457,2147,5
5489,6220300,50.987653,4.822322,2146,5
5490,6503280,52.352719,-7.695507,2144,5
5491,4116370,44.609167,-113.962733,2142,5
5492,2911165,57.131667,69.22,2140,5
5493,4220420,49.008633,-109.716367,2140,5
5494,1491100,-18.386666,26.316667,2138,5
5495,2569031,12.847533,103.089167,2135,5
5496,4133651,42.3239,-85.1975,2134,5
5497,5204169,-29.262533,150.900067,2134,5
5498,2969256,15.504133,104.9667,2132,5
5499,3659100,-15.94861,-47.66778,2132,5
5500,6242910,47.945278,17.0925,2131,5
5501,2908040,56.125833,100.051667,2130,5
5502,2910370,56.649167,90.553333,2130,5
5503,4208885,56.699167,-111.390833,2130,5
5504,2590400,31.95,131.401667,2126,5
5505,2357200,8.6,80.274167,2121,5
5506,3103480,5.775,-74.675833,2121,5
5507,4876500,9.5525,-82.8875,2121,5
5508,2907038,52.198333,107.629167,2120,5
5509,2907070,49.879167,108.053333,2120,5
5510,6955600,60.979167,32.960833,2120,5
5511,4150515,31.0818,-98.0167,2119,5
5512,6442300,46.45,18.316668,2119,5
5513,4147905,39.4028,-77.3661,2116,5
5514,4150410,28.96,-96.6864,2116,5
5515,6342201,48.370895,9.987702,2115,5
5516,3179610,-32.8503,-70.510233,2113,5
5517,4147721,40.485633,-78.0189,2113,5
5518,2998555,61.3325,148.8225,2110,5
5519,4213265,52.259967,-101.1425,2110,5
5520,4244730,49.240555,-57.361666,2110,5
5521,6855450,62.571796,28.628564,2110,5
5522,2589801,40.218667,140.369,2109,5
5523,1389560,-21.428333,47.158333,2107,5
5524,6340620,51.006826,12.77255,2107,5
5525,5101380,-26.323911,152.702412,2105,5
5526,6321200,51.097604,6.104184,2105,5
5527,2311511,49.246534,81.754226,2100,5
5528,2903221,53.958333,113.104167,2100,5
5529,4208798,55.25528,-114.23167,2100,5
5530,6122120,48.745895,4.626044,2100,5
5531,6970878,66.963333,30.3175,2100,5
5532,5803600,-43.035333,146.842,2098,5
5533,5803601,-42.999367,146.928,2098,5
5534,6142520,48.52429,18.171767,2094,5
5535,6340800,51.577,14.370833,2092,5
5536,2903030,62.470833,139.125833,2090,5
5537,4123385,36.1765,-82.4574,2085,5
5538,3660900,-21.689167,-44.3508,2083,5
5539,2569035,13.378367,103.650867,2080,5
5540,2911180,57.5425,68.685,2080,5
5541,6172052,58.5175,24.915556,2080,5
5542,4116333,44.2682,-114.7337,2077,5
5543,2591802,34.033333,133.840833,2074,5
5544,1535110,9.284167,15.4925,2072,5
5545,1469100,-0.62,30.65,2070,5
5546,2910564,51.0175,82.001667,2070,5
5547,3649423,-17.301067,-53.2183,2070,5
5548,6660480,40.77,19.883333,2070,5
5549,6970698,61.284167,53.67,2070,5
5550,4147463,44.748967,-71.632033,2069,5
5551,2910478,52.639167,86.184167,2060,5
5552,4208425,61.880833,-107.69,2060,5
5553,2678200,35.034166,126.734444,2059,5
5554,6457210,53.366667,16.796389,2058,5
5555,2335230,33.738333,72.265,2056,5
5556,2969550,15.1705,105.396833,2056,5
5557,4125918,36.647867,-91.201,2054,5
5558,4146130,41.8229,-122.5956,2054,5
5559,3180140,-21.6558,-68.6622,2053,5
5560,4122170,40.3925,-95.8131,2051,5
5561,4147502,43.7009,-73.9835,2051,5
5562,3650740,-6.1114,-38.2008,2050,5
5563,4208345,61.89389,-121.61166,2050,5
5564,4208426,61.815001,-107.868887,2050,5
5565,4215125,49.042533,-118.439433,2050,5
5566,6970840,63.405,55.789167,2050,5
5567,4132900,46.574167,-85.2696,2046,5
5568,6854590,64.190256,29.583843,2045,5
5569,4123135,40.782,-86.2639,2044,5
5570,2856800,18.775,82.515833,2041,5
5571,3633320,-7.9511,-71.481367,2041,5
5572,2910271,56.954167,82.505833,2040,5
5573,2911410,55.869167,78.400833,2040,5
5574,4208169,66.521942,-117.257223,2040,5
5575,4873250,10.5575,-84.4875,2040,5
5576,4101560,70.27,-151.87,2038,5
5577,4125110,37.862767,-98.0148,2038,5
5578,4127910,31.3247,-91.1094,2038,5
5579,6139682,47.292297,5.545242,2038,5
5580,1733700,6.514167,2.405833,2037,5
5581,2589504,36.368333,138.284167,2036,5
5582,4146050,48.8448,-122.588467,2036,5
5583,4147605,41.9731,-75.174933,2031,5
5584,2218301,34.134166,64.200833,2030,5
5585,2969123,15.045867,104.021633,2030,5
5586,3179730,-31.665533,-71.2522,2029,5
5587,5304060,-36.851833,144.531,2028,5
5588,5304061,-36.8485,144.534,2028,5
5589,5304063,-36.851633,144.530833,2028,5
5590,4149610,30.5341,-85.1652,2023,5
5591,6401703,65.06074,-16.21187,2023,5
5592,3649440,-16.5125,-50.996933,2022,5
5593,2340300,35.5,72.579167,2020,5
5594,4214505,49.763367,-85.226633,2020,5
5595,6590550,39.433611,46.397778,2020,5
5596,6971410,69.158334,35.138333,2020,5
5597,2907065,50.453333,109.553333,2010,5
5598,4208610,56.509445,-117.658057,2010,5
5599,4214620,48.35,-77.273333,2010,5
5600,4244510,48.655,-69.169446,2010,5
5601,5231500,5.7175,116.8525,2010,5
5602,6970456,60.055,45.645,2010,5
5603,6970515,63.359998,49.144998,2010,5
5604,3650930,-8.2994,-35.9953,2009,5
5605,1160102,-34.078889,20.144167,2008,5
5606,1293301,-9.945,35.190834,2007,5
5607,4135215,41.0442,-83.1949,2005,5
5608,6335081,51.662132,8.089404,2005,5
5609,6342611,49.535609,12.154783,2004,5
5610,6545500,45.635133,15.323,2002,5
5611,1434200,9.698333,-7.800833,2000,5
5612,1496350,-20.524167,29.266667,2000,5
5613,2903607,62.985833,131.9175,2000,5
5614,2910333,56.479167,86,2000,5
5615,2969171,16.386667,102.1317,2000,5
5616,3274800,-31.099167,-65.119167,2000,5
5617,3650690,-4.5006,-38.361633,2000,5
5618,4213540,50.961113,-101.318883,2000,5
5619,6274671,53.581212,24.190294,2000,5
5620,6854210,63.623391,22.881516,2000,5
5621,5101396,-26.804433,152.2736,1999,5
5622,2589101,34.711667,134.09,1996,5
5623,5864300,-39.597253,176.872475,1994,5
5624,6233440,58.8585,16.6994,1992,5
5625,4665100,13.86,-90.09,1991,5
5626,2903727,66.460833,112.32,1990,5
5627,2908025,55.55,98.6775,1990,5
5628,2908140,57.7625,102.5625,1990,5
5629,6680410,50.361667,31.34,1990,5
5630,6970757,64.2475,35.416667,1990,5
5631,6971430,68.784445,37.3175,1990,5
5632,6335031,51.435987,7.581097,1988,5
5633,2589310,34.71,133.681667,1986,5
5634,4127600,33.5473,-90.5431,1986,5
5635,6870640,66.369275,29.315234,1986,5
5636,1491555,-18.448333,29.984166,1984,5
5637,6503150,54.117225,-9.146941,1984,5
5638,2589202,34.808333,132.841111,1981,5
5639,1495280,-20.156835,31.069092,1980,5
5640,2548350,28.07,82.800833,1980,5
5641,4213131,50.5856,-113.8686,1980,5
5642,4123375,35.9831,-84.558,1979,5
5643,1670140,-3.400233,29.87,1978,5
5644,3649010,-15.714997,-49.325003,1978,5
5645,5304165,-36.908167,142.641667,1976,5
5646,6503151,54.104461,-9.156969,1975,5
5647,5302245,-37.490833,147.17,1974,5
5648,6444500,47.763333,22.432499,1974,5
5649,6220301,51.0026,4.991461,1973,5
5650,2908184,52.733333,102.050833,1970,5
5651,3179650,-32.3803,-71.371067,1970,5
5652,5101101,-16.818367,145.640267,1970,5
5653,6970410,64.300833,44.62,1970,5
5654,6970913,63.744999,54.199584,1970,5
5655,6121240,49.629264,5.159534,1967,5
5656,4119454,45.829667,-89.551567,1961,5
5657,6352500,42.17,13.83,1961,5
5658,2311829,49.185,84.595,1960,5
5659,3652010,-10.663337,-37.19028,1960,5
5660,4208507,56.127222,-124.79639,1960,5
5661,4208650,56.055557,-117.12833,1960,5
5662,6660490,41.047502,19.965416,1960,5
5663,4362120,16.970833,-93.777499,1958,5
5664,5109150,-20.711333,144.526167,1958,5
5665,1160751,-29.032223,30.36,1956,5
5666,6242930,46.990833,16.204723,1956,5
5667,5204183,-29.834167,150.351667,1955,5
5668,3179670,-32.445567,-71.3139,1952,5
5669,2911695,55.301667,64.421667,1950,5
5670,3649430,-15.7136,-52.753567,1950,5
5671,4208648,54.745277,-117.151943,1950,5
5672,5101100,-16.800633,145.612,1945,5
5673,6943100,46.8858,10.466233,1945,5
5674,6691400,37.139444,31.195834,1942,5
5675,2517850,38.19,71.42,1940,5
5676,2909269,52.796667,89.880833,1940,5
5677,2911240,52.330833,61.02,1940,5
5678,4119431,44.560533,-90.6151,1940,5
5679,2124900,17.634166,53.559443,1937,5
5680,6854520,60.1499,23.834533,1935,5
5681,1657130,-13.8275,16.888333,1933,5
5682,6335290,49.258277,9.287113,1932,5
5683,3649242,-11.6114,-47.0447,1930,5
5684,4146200,39.7063,-123.3253,1930,5
5685,4213572,51.938867,-102.5469,1930,5
5686,1496360,-20.8375,29.930833,1929,5
5687,3661300,-21.88333,-49.232497,1927,5
5688,4213030,52.000834,-116.46944,1920,5
5689,4213530,51.997776,-102.07389,1920,5
5690,6258252,52.404302,23.8075,1920,5
5691,6971411,69.16,35.134167,1920,5
5692,2589704,38.08,140.0475,1918,5
5693,4113308,48.2825,-97.371667,1917,5
5694,5101181,-21.4525,147.715,1917,5
5695,2588304,35.36,136.688333,1914,5
5696,1104450,36.6675,2.82,1912,5
5697,1389720,-18.7975,48.6,1910,5
5698,4203870,59.907223,-132.9139,1910,5
5699,4213170,53.655832,-113.76167,1910,5
5700,6986100,50.956183,47.704007,1910,5
5701,4152500,31.3801,-110.1112,1909,5
5702,4135300,42.5959,-82.9088,1901,5
5703,1258509,-22.805,16.525,1900,5
5704,2903432,58.04,125.48,1900,5
5705,2907045,51.8225,112.516667,1900,5
5706,2911575,54.452641,79.364829,1900,5
5707,4208327,58.826667,-125.1325,1900,5
5708,4208770,55.272499,-115.381663,1900,5
5709,4657750,13.305833,-88.28,1900,5
5710,4148125,35.428267,-77.5827,1898,5
5711,1159540,-27.560556,26.2325,1895,5
5712,3652065,-11.55306,-40.59472,1895,5
5713,5202082,-31.779833,152.075433,1894,5
5714,1993120,-9.821666,33.623889,1892,5
5715,1837275,11.423616,9.52325,1891,5
5716,1993600,-13.988889,33.772778,1891,5
5717,2311500,49.216667,78.370833,1890,5
5718,5104240,-26.791111,145.346389,1890,5
5719,5204105,-36.171667,149.09,1890,5
5720,6392500,34.485834,36.55,1890,5
5721,4135400,42.286933,-83.734133,1888,5
5722,1491150,-18.398333,26.599167,1887,5
5723,6855662,62.214307,30.499896,1883,5
5724,2589752,39.4525,140.465833,1882,5
5725,2903218,53.180833,111.6825,1880,5
5726,2908600,58.354167,93.5475,1880,5
5727,2910765,59.858333,81.993333,1880,5
5728,4214320,58.015,-94.1956,1880,5
5729,6172042,58.478889,24.994444,1880,5
5730,6574333,55.214167,22.283333,1880,5
5731,6660600,40.781252,20.290417,1880,5
5732,2878250,39.270833,126.22,1878,5
5733,4146920,33.237833,-117.3881,1873,5
5734,2908187,53.410833,103.818333,1870,5
5735,2919600,52.699167,56.666667,1870,5
5736,4123341,39.123733,-79.6812,1870,5
5737,4215185,49.169167,-118.975233,1870,5
5738,1160882,-28.721667,29.374723,1869,5
5739,1582800,8.2525,37.769167,1866,5
5740,1591420,-15.964933,27.603333,1865,5
5741,2910730,54.311667,87.575,1860,5
5742,2911957,57.729167,60.730833,1860,5
5743,4213835,52.366133,-115.4258,1860,5
5744,6970185,63.485833,33.060833,1860,5
5745,6970931,63.003333,40.788332,1860,5
5746,2590300,32.460833,130.66,1856,5
5747,2311822,49.368333,86.470833,1850,5
5748,2909220,51.128333,93.745,1850,5
5749,4213241,50.185833,-99.1028,1850,5
5750,4215051,49.460533,-120.503567,1850,5
5751,4215670,51.298332,-116.94444,1850,5
5752,4220402,49.285867,-109.5228,1850,5
5753,6984700,42.3825,46.967223,1850,5
5754,4146085,48.4246,-121.5685,1849,5
5755,2340800,33.835833,71.35,1846,5
5756,6603120,54.811184,-7.459843,1844,5
5757,6605820,57.075424,-2.335825,1844,5
5758,6545300,46.0919,15.1924,1842,5
5759,2907422,51.538333,106.968333,1840,5
5760,4213180,52.662224,-113.58222,1840,5
5761,6574403,55.1875,23.495833,1840,5
5762,6970325,65.671667,40.420833,1840,5
5763,5606067,-28.7629,114.6688,1836,5
5764,6729595,61.85857,9.405583,1834,5
5765,2903415,64.82,142.550833,1830,5
5766,2903991,63.434167,140.598333,1830,5
5767,2911685,55.336667,60.22,1830,5
5768,4208395,63.047779,-110.479727,1830,5
5769,6128701,43.907608,7.195276,1830,5
5770,6144100,48.303467,20.3142,1830,5
5771,6373050,57.2,27.050833,1830,5
5772,3653620,-28.8489,-51.8325,1829,5
5773,6233110,61.7375,16.9325,1828,5
5774,6128700,43.906814,7.195136,1827,5
5775,4101200,67.877067,-163.6774,1826,5
5776,4113404,48.140833,-100.535,1826,5
5777,1286402,-8.05,35.683333,1825,5
5778,1389790,-18.7275,48.981667,1825,5
5779,6335681,49.268549,9.219108,1825,5
5780,5803602,-43.035867,146.839167,1824,5
5781,5202083,-31.771667,151.898333,1821,5
5782,2998556,61.360833,148.778333,1820,5
5783,6970315,64.301667,40.148333,1820,5
5784,1468200,1.129167,30.995833,1815,5
5785,1626500,6.53,1.009167,1810,5
5786,2912567,64.2725,60.856667,1810,5
5787,6273615,55.819767,29.3097,1810,5
5788,2591100,32.981667,132.931667,1808,5
5789,5202049,-29.722533,152.8092,1807,5
5790,2969166,16.860833,102.2145,1805,5
5791,3193100,-39.550833,-72.901667,1803,5
5792,4133300,43.1,-87.909,1803,5
5793,1196360,-24.281945,28.089722,1801,5
5794,2963700,7.77,99.539167,1801,5
5795,1434350,9.854167,-7.565833,1800,5
5796,2311512,49.1725,81.9525,1800,5
5797,2335215,33.755,72.4275,1800,5
5798,2910345,56.3675,88.174167,1800,5
5799,2910592,54.9625,85.435833,1800,5
5800,2969009,20.020833,99.3533,1800,5
5801,3275200,-32.864167,-69.765833,1800,5
5802,4113309,48.423333,-97.409167,1800,5
5803,4147510,41.685367,-74.164267,1800,5
5804,6970120,63.716667,39.62,1800,5
5805,6970785,61.789168,49.973335,1800,5
5806,6336920,49.13479,7.181268,1798,5
5807,6733571,61.93996,11.92254,1794,5
5808,4208210,64.387779,-115.021107,1790,5
5809,4213160,52.353889,-113.794717,1790,5
5810,5202030,-28.863167,153.055,1790,5
5811,6934270,56.39358,9.7941,1788,5
5812,5606040,-34.888213,117.087621,1786,5
5813,4147475,42.1606,-72.514,1784,5
5814,4151300,32.022367,-104.0546,1784,5
5815,2357610,6.911667,80.079167,1782,5
5816,6353400,37.170833,13.941667,1782,5
5817,6729371,58.32796,8.20306,1781,5
5818,1591240,-12.395833,26.251667,1780,5
5819,2910731,54.3675,87.630833,1780,5
5820,4208247,59.373889,-125.06861,1780,5
5821,4208415,64.151109,-108.916387,1780,5
5822,6545401,46.0554,14.5444,1778,5
5823,4143770,44.6792,-73.0726,1777,5
5824,1196390,-22.437734,31.077833,1776,5
5825,4135500,41.7189,-81.2279,1774,5
5826,4101300,69.709733,-144.192267,1772,5
5827,2908015,54.4675,97.83,1770,5
5828,2908196,53.42,101.57,1770,5
5829,2910429,49.694167,87.426667,1770,5
5830,4203857,60.079445,-133.859173,1770,5
5831,6128100,43.212464,2.360133,1770,5
5832,6338162,52.719167,7.84,1769,5
5833,6142650,48.73,19.138333,1766,5
5834,2964011,19.209167,98.870833,1765,5
5835,6545400,46.0539,14.5492,1763,5
5836,2903667,58.275833,109.036667,1760,5
5837,2911506,59.068333,59.888333,1760,5
5838,4215011,49.458333,-120.5181,1760,5
5839,1196340,-22.768514,30.889258,1758,5
5840,1309850,34.556667,-4.536667,1758,5
5841,1657200,-14.683333,18.666667,1757,5
5842,4103615,64.4502,-144.943767,1753,5
5843,2588600,40.4425,141.346667,1751,5
5844,4123381,35.5021,-82.5923,1751,5
5845,2311341,53.1025,69.016667,1750,5
5846,2903496,60.4,120.181667,1750,5
5847,2962017,19.225833,98.340833,1750,5
5848,4205200,60.117467,-137.0875,1750,5
5849,4208530,56.677223,-121.22083,1750,5
5850,5867250,-41.257898,172.821532,1750,5
5851,4874200,9.911667,-84.48,1745,5
5852,1160700,-29.743611,29.905555,1744,5
5853,1160490,-33.000278,25.164167,1742,5
5854,2416665,39.980833,69.851667,1740,5
5855,2588557,36.024167,139.985,1740,5
5856,2589600,40.806667,140.438056,1740,5
5857,2907035,52.601667,108.071667,1740,5
5858,2911440,55.146667,74.199167,1740,5
5859,6970551,60.828323,42.4825,1740,5
5860,1491670,-17.104167,30.326667,1730,5
5861,2369907,12.181712,108.111712,1730,5
5862,2910455,52.280833,85.420833,1730,5
5863,2911909,56.1775,61.773333,1730,5
5864,4203340,62.568611,-137.017777,1730,5
5865,6574205,54.5592,23.3452,1730,5
5866,5202038,-29.0573,152.386567,1723,5
5867,3628050,-1.258367,-60.401667,1721,5
5868,2910355,55.960833,88.100833,1720,5
5869,2998220,62.5025,155.776667,1720,5
5870,4203070,66.442499,-136.70833,1720,5
5871,4213435,51.3556,-97.513067,1720,5
5872,6274655,53.467343,24.025697,1720,5
5873,2587083,44.356667,142.44,1719,5
5874,1160512,-31.904167,25.430556,1717,5
5875,4103530,65.6648,-149.0989,1714,5
5876,3179220,-33.6614,-71.336367,1713,5
5877,6123250,47.016784,1.127385,1712,5
5878,1837570,12.0038,9.2633,1710,5
5879,5226150,5.803333,100.623333,1710,5
5880,4382200,18.678333,-71.065,1709,5
5881,6604201,55.797343,-4.068306,1704,5
5882,6342512,47.696642,10.799034,1703,5
5883,1259800,-29.29,28.988333,1701,5
5884,1389300,-24.370833,44.504167,1700,5
5885,1626100,0.375,10.23,1700,5
5886,2907935,52.551667,106.064167,1700,5
5887,2911815,56.84,64.294167,1700,5
5888,3268030,-22.799167,-64.515833,1700,5
5889,3650430,-9.5906,-45.0017,1700,5
5890,4203700,60.612499,-134.459167,1700,5
5891,4207380,52.985278,-119.00417,1700,5
5892,4208265,59.758335,-129.12778,1700,5
5893,4208487,57.19028,-124.898057,1700,5
5894,5222600,4.319167,101.08,1700,5
5895,6212820,40.69691,-6.66063,1700,5
5896,6970295,60.017778,41.073891,1700,5
5897,6970583,65.370833,41.85,1700,5
5898,6970845,62.63125,56.274166,1700,5
5899,6971435,68.631945,37.775,1700,5
5900,6401240,65.59006,-20.098673,1699,5
5901,6503352,52.705546,-6.956245,1697,5
5902,6935400,47.597333,8.682,1696,5
5903,2588555,36.6,139.05,1692,5
5904,4351710,25.180867,-99.834997,1691,5
5905,1337100,7.2012,13.58244,1690,5
5906,4208883,57.121388,-109.22722,1690,5
5907,4208983,58.317224,-109.789443,1690,5
5908,4213850,50.507502,-93.258331,1690,5
5909,6338200,52.602223,6.857892,1687,5
5910,3649870,-9.1839,-49.385833,1686,5
5911,2335260,33.550833,73.1,1684,5
5912,4123235,39.8695,-84.2824,1684,5
5913,6503852,53.643429,-6.671574,1684,5
5914,3650221,-1.7803,-46.650567,1683,5
5915,1495150,-20.245833,31.0225,1680,5
5916,1726100,7.100833,1.881667,1680,5
5917,2311523,49.881667,82.730833,1680,5
5918,2416810,40.351667,72.614167,1680,5
5919,2909318,53.334167,93.2,1680,5
5920,2912611,67.6375,67.531667,1680,5
5921,4997050,9.282497,-82.5333,1680,5
5922,6854115,60.2378,24.985133,1680,5
5923,6971200,69.550553,31.229444,1680,5
5924,1159120,-31.816945,20.578056,1679,5
5925,5708143,-14.0712,131.977033,1679,5
5926,2589100,34.868333,134.109167,1675,5
5927,1308100,32.8625,-4.911667,1673,5
5928,4875160,10.018333,-83.606667,1673,5
5929,1495371,-20.356667,29.904167,1672,5
5930,2311482,51.539167,71.95,1670,5
5931,2911705,58.826667,65.999167,1670,5
5932,5224200,4.018333,101.959167,1670,5
5933,2589802,40.216333,140.671333,1667,5
5934,6335351,50.797883,8.764489,1667,5
5935,1160884,-28.737778,29.351389,1666,5
5936,1563500,11.37,37.036667,1664,5
5937,6139960,46.149704,6.269609,1664,5
5938,6545600,46.154,15.234433,1664,5
5939,3141300,5.236667,-76.595833,1661,5
5940,3653770,-29.960033,-51.007533,1660,5
5941,4208755,54.364445,-114.90361,1660,5
5942,5202040,-29.9781,152.725167,1660,5
5943,6373750,56.081667,26.725833,1660,5
5944,6574331,55.249167,22.2825,1660,5
5945,6606401,52.167233,-0.305303,1660,5
5946,1160911,-28.069444,31.549444,1659,5
5947,1526800,5.380833,-0.595,1658,5
5948,2589370,34.800555,134.915278,1656,5
5949,3104600,8.575833,-72.608333,1656,5
5950,4101550,70.22,-151.83,1655,5
5951,2969255,15.8408,104.458333,1654,5
5952,5204112,-35.1639,147.6543,1653,5
5953,2421550,36.536199,52.660247,1652,5
5954,1159333,-29.160833,26.572222,1650,5
5955,2910570,53.248333,82.791667,1650,5
5956,2911438,56.7175,78.233333,1650,5
5957,3265050,-25.305833,-64.535833,1650,5
5958,4134501,43.2547,-84.104667,1650,5
5959,4208956,53.61,-115.01,1650,5
5960,6119200,44.547197,-0.872012,1650,5
5961,4772150,13.0925,-85.52,1649,5
5962,6233134,64.0887,20.9405,1649,5
5963,6503301,52.651727,-7.249361,1644,5
5964,5402103,-37.1679,139.849,1643,5
5965,3107250,4.850833,-73.229167,1641,5
5966,1934575,14.08,-0.14,1640,5
5967,6970876,64.028333,59.47,1640,5
5968,1197593,-25.544056,31.316694,1639,5
5969,4874210,9.929167,-84.38,1638,5
5970,5608098,-16.187133,128.3,1637,5
