1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
5924,6605820,57.0754,-2.3358,57.0754,-2.3358,57.04,-2.37,1844,1829,1785,0.792,0.968,N,,,,,,,,,,,,,,,,,,
5925,6605830,57.2183,-2.1876,57.2183,-2.1876,57.21,-2.21,1273,1285,1354,0.726,0.94,N,,,,,,,,,,,,,,,,,,
5926,6606345,51.4327,-1.0669,51.4269,-1.0619,51.37,-1.21,1033,1047,1075,0.716,0.961,N,,,,,,,,,,,,,,,,,,
5927,6606400,52.1343,-0.4622,52.1343,-0.4622,52.12,-0.54,1460,1473,1538,0.806,0.949,C,52,,,,,,,,,,,,,,,,,
5928,6606401,52.1672,-0.3053,52.1672,-0.3053,52.12,-0.37,1660,1668,1696,0.799,0.979,N,,,,,,,,,,,,,,,,,,
5929,6606600,52.9534,-1.0785,52.9509,-1.0768,52.96,-1.12,7486,7513,7604,0.899,0.984,C,59,,,,,,,,,,,,,,,,,
5930,6606620,52.9282,-1.475,52.9273,-1.475,52.96,-1.46,1054,1053,1084,0.703,0.972,N,,,,,,,,,,,,,,,,,,
5931,6606650,51.4154,-0.3077,51.4154,-0.3077,51.37,-0.29,9948,9925,9853,0.884,0.99,C,59,,,,,,,,,,,,,,,,,
5932,6606655,51.4154,-0.3077,51.4154,-0.3077,51.37,-0.29,9948,9925,9853,0.884,0.99,V,59,6606650,59,,,,,,,,,,,,,,,
5933,6606701,51.6385,-1.1795,51.6394,-1.1795,51.62,-1.21,3445,3471,3463,0.855,0.995,C,56,,,,,,,,,,,,,,,,,
5934,6606830,51.7642,0.0139,51.765,0.0172,51.79,0.04,1036,1033,1065,0.775,0.973,N,,,,,,,,,,,,,,,,,,
5935,6606831,51.7642,0.0139,51.765,0.0172,51.79,0.04,1036,1033,1065,0.775,0.973,N,,,,,,,,,,,,,,,,,,
5936,6607500,50.7639,-1.8421,50.7639,-1.8413,50.79,-1.96,1073,1069,1087,0.774,0.987,N,,,,,,,,,,,,,,,,,,
5937,6607520,50.9681,-1.4971,50.9681,-1.4963,51.04,-1.46,1040,1035,973,0.747,0.936,N,,,,,,,,,,,,,,,,,,
5938,6607851,51.2509,0.447,51.2509,0.4461,51.21,0.46,1256,1259,1243,0.767,0.99,N,,,,,,,,,,,,,,,,,,
5939,6608100,52.9665,-2.9719,52.9665,-2.9719,52.96,-2.96,1013,1009,883,0.626,0.872,N,,,,,,,,,,,,,,,,,,
5940,6608210,51.8631,-4.2015,51.864,-4.2015,51.87,-4.21,1090,1081,1167,0.773,0.934,N,,,,,,,,,,,,,,,,,,
5941,6608501,51.7963,-2.6863,51.7955,-2.6863,51.79,-2.71,4010,4010,4181,0.843,0.959,C,55,,,,,,,,,,,,,,,,,
5942,6609100,52.3133,-2.5915,52.3133,-2.5915,52.29,-2.62,1134,1125,1156,0.796,0.981,N,,,,,,,,,,,,,,,,,,
5943,6609400,52.092,-1.9429,52.0928,-1.9421,52.12,-1.87,2210,2217,2057,0.791,0.931,N,,,,,,,,,,,,,,,,,,
5944,6609500,52.383,-2.3213,52.383,-2.3213,52.46,-2.37,4325,4322,4389,0.847,0.985,C,57,,,,,,,,,,,,,,,,,
5945,6642100,48.3,25.9333,48.31,25.9367,48.37,25.87,6890,6861,7105,0.868,0.97,C,49,,,,,,,,,,,,,,,,,
5946,6644200,48.0537,24.2096,48.0546,24.2071,48.04,24.21,1070,1067,977,0.716,0.913,N,,,,,,,,,,,,,,,,,,
5947,6644250,48.1,22.8333,48.0958,22.8333,48.12,23.04,9140,9203,9316,0.892,0.981,N,,,,,,,,,,,,,,,,,,
5948,6658100,50.1,24.35,50.1042,24.3542,50.04,24.46,2260,2393,2332,0.809,0.969,C,34,,,,,,,,,,,,,,,,,
5949,6659610,41.88,20.3,41.8958,20.3117,41.87,20.29,5400,4443,4639,0.854,0.859,N,,,,,,,,,,,,,,,,,,
5950,6660300,42.015,19.6288,42.0656,19.6631,42.04,19.79,12368,12384,12264,0.893,0.992,N,,,,,,,,,,,,,,,,,,
5951,6660400,40.2321,20.3325,40.2471,20.3367,40.29,20.21,5420,2857,3089,0.75,0.57,N,,,,,,,,,,,,,,,,,,
5952,6660480,40.77,19.8833,40.77,19.8833,40.71,19.96,2070,2060,2092,0.72,0.989,N,,,,,,,,,,,,,,,,,,
5953,6660490,41.0525,19.9662,41.0475,19.9654,41.04,20.04,1960,1944,1813,0.762,0.925,N,,,,,,,,,,,,,,,,,,
5954,6660600,40.7896,20.2921,40.7813,20.2904,40.71,20.46,1880,3297,3059,0.803,0.615,N,,,,,,,,,,,,,,,,,,
5955,6660620,42.0887,20.3125,42.1029,20.3183,42.12,20.37,9959,9935,9973,0.887,0.999,N,,,,,,,,,,,,,,,,,,
5956,6665100,41.1925,26.4179,41.664,26.5063,41.62,26.46,27251,27249,27141,0.938,0.996,C,41,,,,,,,,,,,,,,,,,
5957,6667100,40.2996,28.4383,40.2929,28.4442,40.29,28.37,21611,21701,21909,0.924,0.986,C,41,,,,,,,,,,,,,,,,,
5958,6667200,39.6225,29.4725,39.6283,29.4725,39.54,29.46,1622,1655,1662,0.796,0.976,N,,,,,,,,,,,,,,,,,,
5959,6667300,38.6196,27.4308,38.6421,27.4375,38.62,27.46,15616,15255,15160,0.902,0.971,C,39,,,,,,,,,,,,,,,,,
5960,6667400,37.7513,27.4154,37.7488,27.4771,37.79,27.54,23889,23344,23434,0.91,0.981,N,,,,,,,,,,,,,,,,,,
5961,6679200,49.8,27.3,49.7692,27.295,49.79,27.46,2480,1374,1614,0.592,0.651,N,,,,,,,,,,,,,,,,,,
5962,6680200,50.7667,29.3833,50.7558,29.3817,50.79,29.37,2600,2622,2893,0.77,0.899,N,,,,,,,,,,,,,,,,,,
5963,6680410,50.3667,31.3333,50.3617,31.34,50.37,31.29,1990,1977,1914,0.793,0.962,N,,,,,,,,,,,,,,,,,,
5964,6680420,50.0833,31.4667,50.0792,31.4642,50.12,31.46,3430,3841,3785,0.819,0.906,C,31,,,,,,,,,,,,,,,,,
5965,6680600,51.4167,31.3,51.42,31.2833,51.46,31.29,81400,81095,81416,0.955,1,C,46,,,,,,,,,,,,,,,,,
5966,6680800,47.92,35.15,47.9175,35.1192,48.04,35.12,463000,469942,471195,0.979,0.983,N,,,,,,,,,,,,,,,,,,
5967,6680801,50.4333,30.5167,50.4567,30.5342,50.54,30.54,328000,334844,335581,0.975,0.977,N,,,,,,,,,,,,,,,,,,
5968,6680802,46.77,33.18,46.7742,33.1817,46.79,33.37,482000,488283,490188,0.979,0.983,C,48,,,,,,,,,,,,,,,,,
5969,6681200,49.0167,25.8,49.015,25.8017,49.04,25.79,3170,3151,3187,0.815,0.995,C,35,,,,,,,,,,,,,,,,,
5970,6681300,47.7,31.2667,47.6933,31.2608,47.71,31.21,46200,46067,46649,0.942,0.99,N,,,,,,,,,,,,,,,,,,
5971,6681500,47.5167,32.35,47.5133,32.3533,47.54,32.37,6670,6531,6655,0.896,0.998,C,39,,,,,,,,,,,,,,,,,
5972,6687900,41.455,41.7147,41.455,41.7147,41.46,41.71,19654,19947,19828,0.914,0.991,C,40,,,,,,,,,,,,,,,,,
5973,6688150,40.97,30.52,40.97,30.52,40.79,30.46,55322,61250,59185,0.92,0.935,C,38,,,,,,,,,,,,,,,,,
5974,6688300,40.3,30.2,41.5314,32.0907,41.54,32.12,13300,13302,13360,0.914,0.996,C,40,,,,,,,,,,,,,,,,,
5975,6688500,39.5,34.75,39.5,34.7525,39.62,34.96,2918,3954,3309,0.745,0.882,N,,,,,,,,,,,,,,,,,,
5976,6688600,41.3667,35.8333,41.3792,35.81,41.37,35.79,75121,76925,77479,0.946,0.97,C,41,,,,,,,,,,,,,,,,,
5977,6688650,41.1989,36.7219,41.1989,36.7253,41.12,36.71,35958,36025,36116,0.925,0.996,C,41,,,,,,,,,,,,,,,,,
5978,6690100,39.7667,41.8075,39.7667,41.8075,39.71,41.79,2549,2625,2582,0.811,0.987,C,35,,,,,,,,,,,,,,,,,
5979,6691400,37.1444,31.1992,37.1394,31.1958,37.21,31.21,1942,1935,1771,0.786,0.912,N,,,,,,,,,,,,,,,,,,
5980,6691500,36.5667,33.3333,36.575,33.3317,36.54,33.29,3500,3984,3999,0.85,0.875,C,31,,,,,,,,,,,,,,,,,
5981,6691550,36.4167,33.8333,36.4,33.8258,36.46,33.79,10044,10520,10531,0.901,0.954,C,40,,,,,,,,,,,,,,,,,
5982,6691650,36.95,35.6,36.9442,35.6042,36.96,35.62,20466,20601,21000,0.916,0.975,C,40,,,,,,,,,,,,,,,,,
5983,6691700,37.9,36.0833,37.8675,36.0667,37.87,36.04,2597,2543,2433,0.795,0.937,N,,,,,,,,,,,,,,,,,,
5984,6692100,36.2833,36.3,36.2708,36.3,36.21,36.37,16170,16998,16337,0.884,0.99,C,39,,,,,,,,,,,,,,,,,
5985,6695200,38.7978,38.7336,38.8003,38.7353,38.79,38.79,63835,63227,62825,0.943,0.984,N,,,,,,,,,,,,,,,,,,
5986,6695250,39.45,38.4833,39.4475,38.4833,39.46,38.54,15562,15319,15198,0.889,0.977,C,38,,,,,,,,,,,,,,,,,
5987,6695400,38.6917,39.9289,38.6883,39.9314,38.71,40.04,25447,25541,25365,0.92,0.997,C,41,,,,,,,,,,,,,,,,,
5988,6695500,39.95,40.7667,39.9375,40.7625,39.96,40.79,2886,2815,2765,0.871,0.958,C,36,,,,,,,,,,,,,,,,,
5989,6695600,37.9164,41.2936,37.9222,41.3319,37.96,41.37,2450,2506,2429,0.782,0.991,N,,,,,,,,,,,,,,,,,,
5990,6729134,60.4496,7.098,60.4546,7.098,60.46,7.12,1167,1182,1154,0.748,0.989,N,,,,,,,,,,,,,,,,,,
5991,6729200,60.63,6.28,60.6308,6.28,60.62,6.29,1102,1028,972,0.691,0.882,N,,,,,,,,,,,,,,,,,,
5992,6729260,58.2476,7.9514,58.2476,7.9523,58.29,7.96,3689,3723,3817,0.808,0.966,C,54,,,,,,,,,,,,,,,,,
5993,6729310,59.8805,9.908,59.8797,9.9089,59.87,9.87,16120,16079,16158,0.913,0.998,C,60,,,,,,,,,,,,,,,,,
5994,6729311,59.7529,10.0073,59.7529,10.0073,59.79,9.96,16120,16943,16769,0.916,0.961,V,51,6729310,60,,,,,,,,,,,,,,,
5995,6729371,58.3305,8.2031,58.328,8.2031,58.29,8.21,1781,1774,1930,0.769,0.923,N,,,,,,,,,,,,,,,,,,
5996,6729400,59.6092,11.1181,59.6083,11.1181,59.62,11.21,40540,40441,40503,0.932,0.999,C,61,,,,,,,,,,,,,,,,,
5997,6729401,60.88,11.56,60.8817,11.5592,60.96,11.54,15426,15464,15529,0.904,0.993,C,60,,,,,,,,,,,,,,,,,
5998,6729402,60.2543,11.6775,60.2543,11.6775,60.29,11.71,20300,20395,20443,0.91,0.993,C,60,,,,,,,,,,,,,,,,,
5999,6729403,59.6373,11.1535,59.6365,11.1544,59.62,11.21,40540,40418,40503,0.932,0.999,V,61,6729400,61,,,,,,,,,,,,,,,
6000,6729450,61.3334,10.2775,61.3334,10.2817,61.37,10.29,11210,11065,10997,0.887,0.981,C,59,,,,,,,,,,,,,,,,,
6001,6729455,61.83,9.27,61.8308,9.2717,61.87,9.21,3982,3958,4033,0.83,0.987,C,56,,,,,,,,,,,,,,,,,
6002,6729530,60.63,12.03,60.63,12.0292,60.71,12.12,1625,1766,1685,0.783,0.964,N,,,,,,,,,,,,,,,,,,
6003,6729595,61.8586,9.4047,61.8586,9.4056,61.87,9.46,1834,1732,1698,0.736,0.926,N,,,,,,,,,,,,,,,,,,
6004,6730100,69.69,29.37,69.6925,29.3717,69.71,29.29,2953,2956,3011,0.846,0.981,C,57,,,,,,,,,,,,,,,,,
6005,6730330,69.7007,29.3213,69.7007,29.3213,69.71,29.29,2947,2951,3011,0.847,0.979,V,56,6730100,57,,,,,,,,,,,,,,,
6006,6730500,70.07,28.05,70.0708,28.0492,70.12,27.96,14165,13984,14270,0.919,0.993,V,60,6730501,61,,,,,,,,,,,,,,,
6007,6730501,70.0703,28.0162,70.0728,28.0162,70.12,27.96,14161,13981,14270,0.92,0.992,C,61,,,,,,,,,,,,,,,,,
6008,6731020,62.4741,7.782,62.4741,7.782,62.46,7.87,1099,1188,1207,0.772,0.911,N,,,,,,,,,,,,,,,,,,
6009,6731137,62.6487,8.6941,62.6487,8.6933,62.62,8.71,2437,2417,2472,0.854,0.986,C,57,,,,,,,,,,,,,,,,,
6010,6731500,62.91,9.22,63.1039,10.2316,63.04,10.29,3062,3062,2995,0.866,0.978,C,57,,,,,,,,,,,,,,,,,
6011,6731501,63.1085,10.229,63.1076,10.2299,63.04,10.29,3079,3064,2995,0.866,0.973,V,57,6731500,57,,,,,,,,,,,,,,,
6012,6731515,63.3849,10.3902,63.3841,10.3902,63.37,10.46,3058,3051,3088,0.839,0.99,C,56,,,,,,,,,,,,,,,,,
6013,6731555,64.4681,12.0587,64.4672,12.0587,64.46,12.12,5163,5204,5094,0.823,0.987,C,56,,,,,,,,,,,,,,,,,
6014,6731601,65.6215,13.2907,65.6224,13.2924,65.62,13.37,3650,3662,3811,0.803,0.958,C,53,,,,,,,,,,,,,,,,,
6015,6731907,69.0349,18.6583,69.0358,18.6583,69.04,18.71,3239,3204,3334,0.872,0.972,C,57,,,,,,,,,,,,,,,,,
6016,6731910,69.42,23.635,69.4192,23.635,69.46,23.62,5626,5649,5795,0.894,0.971,C,57,,,,,,,,,,,,,,,,,
6017,6731920,69.8263,23.5168,69.8263,23.5176,69.79,23.62,6187,6215,6155,0.893,0.995,C,57,,,,,,,,,,,,,,,,,
6018,6733570,61.259,12.323,61.2582,12.3222,61.29,12.29,4410,4411,4217,0.817,0.956,C,53,,,,,,,,,,,,,,,,,
6019,6733571,61.92,11.94,61.94,11.9225,61.96,11.96,1794,1754,1648,0.75,0.919,N,,,,,,,,,,,,,,,,,,
6020,6742200,44.7,22.42,44.7033,22.415,44.71,22.37,576232,565316,565731,0.979,0.982,C,53,,,,,,,,,,,,,,,,,
6021,6742201,44.8147,21.3794,44.8147,21.3803,44.79,21.46,570896,561332,561746,0.979,0.984,V,51,6742200,53,,,,,,,,,,,,,,,
6022,6742400,45.6458,21.1769,45.645,21.1769,45.71,21.37,4493,4410,4345,0.858,0.967,C,50,,,,,,,,,,,,,,,,,
6023,6742450,44.1167,24.5,44.1175,24.505,44.21,24.46,22683,22722,22679,0.918,1,N,,,,,,,,,,,,,,,,,,
6024,6742451,45.385,24.2994,45.385,24.2994,45.46,24.29,13733,13854,13898,0.898,0.988,C,53,,,,,,,,,,,,,,,,,
6025,6742452,45.9917,25.3006,45.9917,25.3006,45.96,25.37,7225,7153,7298,0.873,0.99,C,44,,,,,,,,,,,,,,,,,
6026,6742500,43.6272,25.3544,43.6264,25.3544,43.62,25.46,658400,641139,641940,0.981,0.975,C,60,,,,,,,,,,,,,,,,,
6027,6742552,44.2556,23.7894,44.2556,23.7886,44.29,23.71,9334,9262,9020,0.905,0.966,C,55,,,,,,,,,,,,,,,,,
6028,6742600,48.2408,26.8122,48.245,26.8131,48.29,26.79,9074,9287,9627,0.867,0.943,C,50,,,,,,,,,,,,,,,,,
6029,6742700,45.5559,27.5122,45.5575,27.5122,45.62,27.46,36030,36287,36604,0.943,0.984,C,59,,,,,,,,,,,,,,,,,
6030,6742701,46.7258,26.9461,46.725,26.9469,46.79,26.96,11899,11817,11559,0.906,0.971,C,53,,,,,,,,,,,,,,,,,
6031,6742800,44.6833,27.092,44.8001,27.8207,44.79,27.87,709100,703992,704712,0.981,0.994,C,61,,,,,,,,,,,,,,,,,
6032,6742900,45.2167,28.7167,45.2233,28.7167,45.29,28.79,807000,784014,790505,0.978,0.98,C,59,,,,,,,,,,,,,,,,,
6033,6742912,44.6956,26.5783,44.6956,26.5783,44.71,26.54,6265,6224,6322,0.868,0.991,C,55,,,,,,,,,,,,,,,,,
6034,6744100,46.6283,21.5181,46.6267,21.5181,46.62,21.54,3702,4075,3958,0.819,0.935,C,48,,,,,,,,,,,,,,,,,
6035,6744200,46.1608,21.3217,46.16,21.3217,46.12,21.37,27280,27229,26964,0.915,0.988,C,56,,,,,,,,,,,,,,,,,
6036,6744201,46.0375,23.5817,46.0375,23.5817,46.04,23.62,18055,17975,17787,0.92,0.985,C,57,,,,,,,,,,,,,,,,,
6037,6744500,47.7872,22.8769,47.7864,22.8769,47.79,22.96,15385,15215,15208,0.906,0.988,C,56,,,,,,,,,,,,,,,,,
6038,6744600,47.8628,24.1931,47.8628,24.1931,47.87,24.21,1547,1543,1505,0.812,0.973,C,50,,,,,,,,,,,,,,,,,
6039,6781500,47.7617,27.9289,47.7708,27.9281,47.79,27.87,1040,1056,1095,0.799,0.95,N,,,,,,,,,,,,,,,,,,
6040,6781800,46.8306,29.4711,46.8331,29.4911,46.87,29.46,66100,66392,66609,0.943,0.992,C,46,,,,,,,,,,,,,,,,,
6041,6794200,32.7344,35.8734,32.7344,35.8734,32.71,35.87,5950,6423,6496,0.865,0.916,C,48,,,,,,,,,,,,,,,,,
6042,6794210,32.6787,35.6247,32.6787,35.6247,32.71,35.71,6790,7267,7432,0.889,0.914,C,53,,,,,,,,,,,,,,,,,
6043,6794250,32.1916,35.7998,32.1916,35.8006,32.21,35.87,3700,4666,4285,0.821,0.863,N,,,,,,,,,,,,,,,,,,
6044,6794255,32.2165,35.8827,32.2165,35.8827,32.21,35.96,3100,4349,3995,0.805,0.776,C,42,,,,,,,,,,,,,,,,,
6045,6830100,68.9087,28.4489,68.9087,28.4489,68.96,28.54,14575,14525,14540,0.914,0.998,C,59,,,,,,,,,,,,,,,,,
6046,6830102,68.5546,27.2745,68.5546,27.2745,68.54,27.29,3345,3320,3432,0.822,0.975,C,52,,,,,,,,,,,,,,,,,
6047,6830104,68.8892,26.9252,68.8892,26.926,68.87,26.87,5160,5168,5025,0.882,0.974,C,56,,,,,,,,,,,,,,,,,
6048,6830105,68.9191,26.7476,68.9183,26.7476,68.96,26.79,2215,2214,2210,0.853,0.998,C,56,,,,,,,,,,,,,,,,,
6049,6830510,69.7837,26.9995,69.7837,27.0004,69.79,27.04,1520,1529,1597,0.828,0.952,C,53,,,,,,,,,,,,,,,,,
6050,6830511,69.912,27.027,69.9128,27.0278,69.96,26.96,10864,10758,10892,0.92,0.997,C,60,,,,,,,,,,,,,,,,,
6051,6830512,69.3957,25.8449,69.3957,25.8449,69.37,25.79,3133,3051,3187,0.846,0.983,C,53,,,,,,,,,,,,,,,,,
6052,6832750,67.9457,23.6601,67.9457,23.6593,67.96,23.62,9259,9563,9754,0.875,0.949,C,55,,,,,,,,,,,,,,,,,
6053,6832752,66.3813,23.784,66.3805,23.7831,66.37,23.79,3089,2977,2984,0.846,0.966,C,55,,,,,,,,,,,,,,,,,
6054,6832907,68.4423,22.4946,68.4423,22.4946,68.46,22.46,5732,5836,5978,0.872,0.959,C,53,,,,,,,,,,,,,,,,,
6055,6836100,49.83,6.17,49.845,6.1033,49.79,6.12,1072,1115,1115,0.81,0.961,C,34,,,,,,,,,,,,,,,,,
6056,6842200,44.16,22.82,44.1525,22.8183,44.12,22.79,584900,574462,575102,0.98,0.983,C,56,,,,,,,,,,,,,,,,,
6057,6842300,43.18,24,43.1825,24.0017,43.12,23.96,6697,6621,6943,0.879,0.965,N,,,,,,,,,,,,,,,,,,
6058,6842400,43.84,23.24,43.8383,23.24,43.87,23.29,588860,577759,579815,0.978,0.985,V,56,6842200,56,,,,,,,,,,,,,,,
6059,6842550,43.6,24.4,43.6108,24.395,43.54,24.29,8370,8406,8632,0.875,0.97,N,,,,,,,,,,,,,,,,,,
6060,6842700,43.63,25.35,43.6283,25.35,43.62,25.46,658340,641138,641940,0.981,0.975,V,56,6842800,57,,,,,,,,,,,,,,,
6061,6842800,43.86,25.95,43.8592,25.9517,43.87,25.96,669900,658737,659944,0.981,0.985,C,57,,,,,,,,,,,,,,,,,
6062,6842900,44.13,27.26,44.1258,27.2608,44.12,27.21,689700,679550,680459,0.981,0.987,V,57,6842800,57,,,,,,,,,,,,,,,
6063,6854100,61.35,22.12,61.3375,22.1175,61.29,22.21,26025,25363,25247,0.944,0.97,C,60,,,,,,,,,,,,,,,,,
6064,6854101,61.3375,22.1142,61.3383,22.1142,61.29,22.21,26117,25363,25247,0.944,0.967,V,60,6854100,60,,,,,,,,,,,,,,,
6065,6854102,61.3084,23.7498,61.3093,23.7498,61.29,23.79,8641,8472,8391,0.902,0.971,C,58,,,,,,,,,,,,,,,,,
6066,6854103,61.5003,23.7629,61.5003,23.7629,61.54,23.79,7672,7086,7184,0.907,0.936,C,56,,,,,,,,,,,,,,,,,
6067,6854104,61.8542,23.9107,61.8533,23.9107,61.87,23.96,6102,5548,5508,0.891,0.903,C,54,,,,,,,,,,,,,,,,,
6068,6854105,61.1395,22.6913,61.1395,22.6905,61.12,22.62,2652,2652,2647,0.806,0.998,C,47,,,,,,,,,,,,,,,,,
6069,6854115,60.2378,24.9843,60.2378,24.9851,60.29,24.96,1680,1666,1785,0.819,0.941,C,52,,,,,,,,,,,,,,,,,
6070,6854116,61.264,24.0274,61.264,24.0274,61.29,24.12,4450,4429,4374,0.876,0.983,C,57,,,,,,,,,,,,,,,,,
6071,6854150,61.2033,21.755,61.2033,21.7542,61.21,21.79,1229,1219,1128,0.747,0.918,N,,,,,,,,,,,,,,,,,,
6072,6854170,61.6734,21.7427,61.6351,21.741,61.62,21.71,3110,2198,2483,0.739,0.798,N,,,,,,,,,,,,,,,,,,
6073,6854200,63.3615,22.6985,63.3615,22.6985,63.37,22.71,3949,3972,3784,0.857,0.958,C,53,,,,,,,,,,,,,,,,,
6074,6854203,60.6984,26.8175,60.6967,26.8158,60.79,26.79,36275,36411,36676,0.95,0.989,C,61,,,,,,,,,,,,,,,,,
6075,6854205,61.5666,26.0448,61.5666,26.0448,61.54,26.04,1421,1474,1433,0.792,0.992,N,,,,,,,,,,,,,,,,,,
6076,6854210,63.6234,22.8815,63.6234,22.8815,63.62,23.04,2000,2538,2348,0.802,0.852,C,46,,,,,,,,,,,,,,,,,
6077,6854220,63.4985,23.7564,63.4985,23.7564,63.46,23.79,1416,1428,1433,0.792,0.988,N,,,,,,,,,,,,,,,,,,
6078,6854250,62.245,25.8879,62.2467,25.8879,62.29,25.96,17684,17857,17953,0.935,0.985,C,60,,,,,,,,,,,,,,,,,
6079,6854260,61.0932,26.7129,61.0932,26.712,61.21,26.79,5216,5175,5146,0.867,0.987,C,57,,,,,,,,,,,,,,,,,
6080,6854270,63.0118,26.6781,63.0109,26.6781,63.04,26.62,2157,2156,2254,0.843,0.957,C,47,,,,,,,,,,,,,,,,,
6081,6854271,63.0118,26.6781,63.0109,26.6781,63.04,26.62,2157,2156,2254,0.843,0.957,V,46,6854270,47,,,,,,,,,,,,,,,
6082,6854280,63.0441,25.5252,63.0433,25.5252,63.04,25.54,2186,2210,2303,0.835,0.949,C,52,,,,,,,,,,,,,,,,,
6083,6854301,63.9862,23.7608,63.9862,23.7608,63.96,23.79,1283,1314,1264,0.716,0.985,N,,,,,,,,,,,,,,,,,,
6084,6854320,64.3612,24.3995,64.3612,24.3995,64.29,24.46,3408,3574,3442,0.778,0.99,N,,,,,,,,,,,,,,,,,,
6085,6854340,60.4725,25.6064,60.4717,25.6064,60.54,25.54,1128,1108,1222,0.748,0.923,N,,,,,,,,,,,,,,,,,,
6086,6854400,65.1934,25.4069,65.1926,25.4069,65.21,25.54,3814,3864,3975,0.826,0.959,C,53,,,,,,,,,,,,,,,,,
6087,6854500,65.0226,25.4734,65.0209,25.4734,64.96,25.62,22841,22766,22580,0.917,0.989,C,59,,,,,,,,,,,,,,,,,
6088,6854510,64.8798,28.9156,64.8798,28.9156,64.96,28.96,3428,3401,2855,0.738,0.833,N,,,,,,,,,,,,,,,,,,
6089,6854520,60.1499,23.8337,60.1499,23.8345,60.21,23.79,1935,2023,1872,0.816,0.967,C,53,,,,,,,,,,,,,,,,,
6090,6854590,64.1903,29.5838,64.1903,29.5838,64.21,29.62,2045,2052,1985,0.846,0.971,C,55,,,,,,,,,,,,,,,,,
6091,6854591,64.5721,26.7815,64.5713,26.7815,64.54,26.79,19839,19758,19670,0.925,0.991,C,60,,,,,,,,,,,,,,,,,
6092,6854592,64.1275,29.5026,64.1275,29.5018,64.12,29.46,3444,3443,3384,0.871,0.983,C,57,,,,,,,,,,,,,,,,,
6093,6854600,65.3349,25.4113,65.3324,25.4104,65.29,25.54,14191,14151,14133,0.91,0.996,C,59,,,,,,,,,,,,,,,,,
6094,6854601,65.1445,28.069,65.1445,28.069,65.12,28.04,1313,1315,1275,0.794,0.971,N,,,,,,,,,,,,,,,,,,
6095,6854602,65.364,26.9909,65.364,26.9909,65.37,27.04,7934,7922,7996,0.884,0.992,C,51,,,,,,,,,,,,,,,,,
6096,6854610,65.6189,25.291,65.6189,25.291,65.62,25.29,1279,1261,1313,0.769,0.974,N,,,,,,,,,,,,,,,,,,
6097,6854620,65.6654,25.0894,65.6654,25.0894,65.71,25.12,3109,3104,2988,0.802,0.961,C,52,,,,,,,,,,,,,,,,,
6098,6854660,60.3356,24.0665,60.3356,24.0665,60.37,24.12,935,1022,934,0.731,0.999,N,,,,,,,,,,,,,,,,,,
6099,6854700,65.7833,24.55,65.7917,24.5458,65.79,24.54,50683,50863,51266,0.954,0.989,C,61,,,,,,,,,,,,,,,,,
6100,6854701,66.4667,27.35,66.4708,27.3542,66.46,27.37,27424,27190,27379,0.935,0.998,C,60,,,,,,,,,,,,,,,,,
6101,6854702,66.4241,25.5402,66.4241,25.5402,66.46,25.54,47425,47249,47392,0.958,0.999,C,61,,,,,,,,,,,,,,,,,
6102,6854703,66.3678,26.686,66.3686,26.686,66.37,26.71,29021,28986,29046,0.936,0.999,C,58,,,,,,,,,,,,,,,,,
6103,6854704,67.2223,27.3238,67.1795,27.4786,67.21,27.46,9820,7756,7618,0.871,0.776,C,40,,,,,,,,,,,,,,,,,
6104,6854705,67.1985,27.7855,67.1985,27.7855,67.21,27.79,8538,8497,8615,0.915,0.991,C,59,,,,,,,,,,,,,,,,,
6105,6854706,67.9627,26.7457,67.9619,26.744,67.79,26.79,4868,2552,3227,0.67,0.663,N,,,,,,,,,,,,,,,,,,
6106,6854707,67.8786,24.8444,67.8795,24.8444,67.87,24.87,4488,4500,4463,0.885,0.994,C,57,,,,,,,,,,,,,,,,,
6107,6854708,66.4928,26.127,66.4928,26.1261,66.54,26.12,3522,3283,3432,0.862,0.974,C,56,,,,,,,,,,,,,,,,,
6108,6854709,66.6218,26.2195,66.6218,26.2195,66.62,26.21,3017,2847,3020,0.861,0.999,C,49,,,,,,,,,,,,,,,,,
6109,6854710,66.7949,25.4203,66.7949,25.4203,66.87,25.46,12303,12345,12208,0.901,0.992,C,57,,,,,,,,,,,,,,,,,
6110,6854711,66.5151,27.782,66.5426,27.782,66.46,27.96,1283,1346,1319,0.765,0.973,N,,,,,,,,,,,,,,,,,,
6111,6854712,67.1305,25.7473,67.1296,25.7473,67.12,25.79,1198,1098,1236,0.772,0.969,N,,,,,,,,,,,,,,,,,,
6112,6854720,64.768,24.875,64.7672,24.875,64.71,24.96,4283,4241,4339,0.848,0.987,C,56,,,,,,,,,,,,,,,,,
6113,6854800,64.2001,24.1189,64.2009,24.1189,64.21,24.21,3065,3143,3159,0.816,0.97,C,51,,,,,,,,,,,,,,,,,
6114,6854900,63.092,21.8842,63.0928,21.8842,63.04,21.96,4833,4822,4970,0.852,0.972,C,55,,,,,,,,,,,,,,,,,
6115,6855400,61.2167,28.7833,61.2125,28.7858,61.21,28.79,61061,60531,60776,0.955,0.995,C,61,,,,,,,,,,,,,,,,,
