no	GRDC_No	lat	lon	areaGRDC	newlat	newlon	newarea	UPS_Indicator	dist_Indicator	Indicator	shapefile
8088	6226640	42.42349	1.93329	297	42.42349	1.93329	267.37952	9.973226733	0	9.973226733	0
8089	6226650	41.52445	0.34657	9612	41.52361667	0.345736667	9605.431	0.068345151	1.301076477	2.670498106	1
8090	6226690	42.54271	0.19518	453	42.54271	0.19518	449.62393	0.7452689	0	0.7452689	0
8091	6226700	42.22018	0.04365	110	42.21684667	0.03865	108.414764	1.441123269	6.634214347	14.70955196	1
8092	6226800	40.81328	0.52066	84230	40.81328	0.519826667	84078.29	0.180115087	0.92	2.020115087	1
8093	6227100	37.05	-4.7	761	37.04	-4.700833333	749.48663	1.512925979	11.07826701	23.66946	1
8094	6227130	39.51777	-0.50406	6294	39.51777	-0.50406	6114.4497	2.852721528	0	2.852721528	0
8095	6227150	40.34311	-1.11142	2357	40.34311	-1.11142	2270.181	3.683457437	0	3.683457437	0
8096	6227160	40.61675	-0.97426	478	40.61675	-0.973426667	480.1486	0.449495834	0.92	2.289495834	0
8097	6227170	40.42774	-1.56014	95	40.42774	-1.573473333	102.7602	8.168632106	14.72	37.60863211	0
8098	6227300	37.08	-2.63	616	37.08166667	-2.635	579.32275	5.954098392	5.818590895	17.59128018	1
8099	6227410	38.08919	-0.72155	14894	38.08919	-0.72155	14818.132	0.509387432	0	0.509387432	0
8100	6227420	38.09135	-0.71314	14331	38.09135	-0.71314	14821.528	3.422847815	0	3.422847815	0
8101	6227430	38.24651	-1.6943	5713	38.24651	-1.6943	5983.042	4.726798393	0	4.726798393	0
8102	6227440	38.28552	-1.68971	5137	38.28552	-1.688876667	5435.4424	5.809662893	0.92	7.649662893	0
8103	6227500	39.12558	-0.64545	17821	39.12558	-0.64545	17095.18	4.072837172	0	4.072837172	1
8104	6227510	39.18695	-0.41044	21497	39.18778333	-0.41044	21301.268	0.910510406	0.92	2.750510406	0
8105	6227520	39.19421	-1.42779	10785	39.19421	-1.42779	10560.057	2.085705697	0	2.085705697	0
8106	6227530	40.225	-1.84415	250	40.225	-1.84415	258.2407	3.296276855	0	3.296276855	0
8107	6227610	39.9613	-0.11924	2504	39.9613	-0.120073333	2512.8987	0.35537866	0.92	2.19537866	0
8108	6227620	40.16094	-0.76986	665	40.16094	-0.76986	661.9308	0.46153592	0	0.46153592	0
8109	6228600	41.450598	2.200589	1036	41.450598	2.200589	1009.22955	2.584019959	0	2.584019959	0
8110	6228800	41.468569	1.947855	4561	41.468569	1.947855	4578.607	0.386032309	0	0.386032309	0
8111	6228810	41.351811	2.0466	4880	41.351811	2.0466	4902.379	0.458584144	0	0.458584144	0
8112	6228850	41.450598	2.200589	1036	41.450598	2.200589	1009.22955	2.584019959	0	2.584019959	0
8113	6228900	41.98	2.32	1390	41.98	2.32	1404.2792	1.027278763	0	1.027278763	0
8114	6228910	41.984207	2.301072	1390	41.984207	2.301072	1385.6505	0.312912756	0	0.312912756	0
8115	6229100	58.8771	11.5368	624.1	58.8771	11.53763333	619.2532	0.776610507	0.92	2.616610507	1
8116	6229110	58.9101	11.3656	60.4	58.9101	11.36643333	72.00905	19.22027891	0.92	21.06027891	0
8117	6229130	58.6251	11.7025	613.9	58.6251	11.7025	621.99396	1.318448855	0	1.318448855	0
8118	6229140	58.2444	11.9347	22.9	58.2444	11.93386667	20.510426	10.43482285	0.92	12.27482285	0
8119	6232100	68.3588	18.8125	3294	68.39963333	18.825	1255.9128	61.87271276	1047.144951	323.6589505	0
8120	6232101	68.1936	19.9859	3345.5	68.19526667	19.98756667	3397.1401	1.543570071	2.602152955	6.74787598	0
8121	6232900	67.2238	23.5488	14340	67.22463333	23.5488	14385.968	0.3205563	0.92	2.1605563	0
8122	6232901	67.2233	23.5512	14477.1	67.22413333	23.5512	14386.052	0.628912159	0.92	2.468912159	0
8123	6232905	68.4437	22.4779	5960.4	68.4437	22.47873333	5834.259	2.116321236	0.92	3.956321236	0
8124	6232910	66.0307	24.0211	33929.6	66.02403333	24.0161	39415.453	16.16834011	9.2	34.56834011	0
8125	6232911	67.2074	23.3959	11038.1	67.20906667	23.3959	16684.83	51.15672152	1001.84	301.6167215	0
8126	6232913	67.4457	22.4472	10051	67.4457	22.4472	10015.176	0.356424423	0	0.356424423	0
8127	6232915	67.4279	22.546	4348	67.43373333	22.63016667	5524.84	27.06623376	93.14290096	73.63768424	0
8128	6232916	68.3607	18.7841	566.3	68.3607	18.7841	592.21826	4.576772332	0	4.576772332	0
8129	6232930	68.0356	21.9758	3856.2	68.0356	21.9783	3590.3887	6.893089781	2.76	12.41308978	0
8130	6232960	68.3706	22.1698	390.8	68.3706	22.1698	373.95844	4.309509965	0	4.309509965	0
8131	6232970	67.8214	20.5404	30.4	67.82056667	20.53956667	19.875376	34.62047451	1.301076477	37.22262747	0
8132	6233100	57.2397	12.3088	2160.2	57.23886667	12.3088	2195.8518	1.650393789	0.92	3.490393789	1
8133	6233110	61.73	16.93	1827.9	61.7375	16.9325	1804.8402	1.261545491	8.727886342	18.71731818	0
8134	6233112	60.68	17.11	2311.9	60.68	17.11083333	2269.2278	1.845763952	0.92	3.685763952	0
8135	6233113	60.6794	17.1122	2311.9	60.68023333	17.1122	2269.3037	1.842479738	0.92	3.682479738	0
8136	6233114	62.08	16.78	651	62.07916667	16.78083333	638.7969	1.874519969	1.301076477	4.476672924	0
8137	6233116	64.8347	20.9857	905.5	64.8347	20.9857	906.57587	0.118814655	0	0.118814655	0
8138	6233118	63.82	18.943	1200	63.81916667	18.943	1249.5604	4.1300354	0.92	5.9700354	0
8139	6233120	55.4497	13.5937	102	55.4497	13.59453333	107.425476	5.31909419	0.92	7.15909419	0
8140	6233122	60.8604	16.8109	989.8	60.8604	16.8109	972.51263	1.746551397	0	1.746551397	0
8141	6233124	64.9556	21.1848	3620.2	64.95476667	21.1848	3613.609	0.182064894	0.92	2.022064894	0
8142	6233126	63.5635	18.5983	3043.3	63.56266667	18.59913333	3007.4075	1.179395041	1.301076477	3.781547996	0
8143	6233128	57.5586	18.5991	349	57.5586	18.5991	368.186	5.497422533	0	5.497422533	0
8144	6233130	56.1939	14.7486	3360.5	56.1939	14.74943333	3430.6912	2.088711862	0.92	3.928711862	0
8145	6233132	58.82	16.93	3591.8	58.82	16.93083333	4002.5183	11.43488809	0.92	13.27488809	0
8146	6233133	58.8132	16.9375	3591	58.81403333	16.9375	4011.8416	11.71934149	0.92	13.55934149	0
8147	6233134	64.0887	20.9405	1648.6	64.0887	20.9405	1626.3223	1.351312288	0	1.351312288	0
8148	6233140	55.64	13.539	191.6	55.64	13.539	199.75157	4.254473724	0	4.254473724	0
8149	6233150	56.7157	13.1244	259.7	56.7157	13.1244	256.89294	1.080883968	0	1.080883968	1
8150	6233160	55.64592	13.816227	262.3	55.64592	13.816227	258.99677	1.259334679	0	1.259334679	0
8151	6233163	55.7796	13.0767	1184.6	55.7796	13.0767	1149.3125	2.978853621	0	2.978853621	0
8152	6233165	55.7084	14.011	79.4	55.7084	14.011	78.348495	1.324312993	0	1.324312993	0
8153	6233170	56.4943	13.5085	5479.5	56.4943	13.5085	5368.2188	2.030865042	0	2.030865042	1
8154	6233180	55.9954	12.7983	155.5	55.9954	12.7983	147.31273	5.265126121	0	5.265126121	0
8155	6233190	55.7022	13.1442	237	55.7022	13.1442	236.50415	0.209219244	0	0.209219244	0
8156	6233200	61.8203	12.4391	565	61.81946667	12.43826667	566.0368	0.183505168	1.301076477	2.785658123	0
8157	6233201	60.5636	17.4419	28920.5	60.56443333	17.4419	28790.088	0.450933108	0.92	2.290933108	1
8158	6233203	60.6	15.01	12270.6	60.6	15.01	12252.082	0.150913311	0	0.150913311	0
8159	6233204	60.6035	15.0143	12270.6	60.60266667	15.01513333	12179.803	0.739957831	1.301076477	3.342110786	0
8160	6233205	61.3076	13.011	1103.2	61.3076	13.011	1083.7037	1.767246614	0	1.767246614	0
8161	6233210	56.1782	14.1616	208.9	56.1782	14.1616	217.20532	3.975740673	0	3.975740673	0
8162	6233220	62.5211	12.3812	226.6	62.5211	12.3812	229.81425	1.418470768	0	1.418470768	1
8163	6233221	61.2123	17.0804	19816.9	61.21396667	17.0804	19825.814	0.044984095	1.84	3.724984095	1
8164	6233222	62.6386	12.1278	64.6	62.63276667	12.12696667	65.862564	1.954433571	6.505382387	14.96519834	0
8165	6233223	62.027	14.2835	8482.5	62.02783333	14.28266667	8475.795	0.079046014	1.301076477	2.681198969	0
8166	6233227	62.5454	12.6109	340.3	62.5454	12.61173333	339.14377	0.339768348	0.92	2.179768348	0
8167	6233230	56.1855	13.6842	202.7	56.1855	13.6842	171.5509	15.36709259	0	15.36709259	0
8168	6233233	57.0935	12.869	2439.4	57.09433333	12.869	2499.8508	2.478102405	0.92	4.318102405	0
8169	6233250	56.103036	14.129361	3664.5	56.10386933	14.129361	3698.3113	0.922671014	0.92	2.762671014	1
8170	6233300	58.713	14.3149	45	58.713	14.3149	47.449326	5.442945692	0	5.442945692	1
8171	6233301	58.5887	16.1697	15394.9	58.50536667	16.13636667	13297.206	13.62590173	99.08703245	63.16941795	0
8172	6233302	58.792351	14.304954	18.3	58.792351	14.30578733	17.8321	2.556831068	0.92	4.396831068	0
8173	6233310	56.8708	13.0498	2420.6	56.8708	13.0498	2890.8264	19.42602727	0	19.42602727	0
8174	6233315	58.3551	12.3749	46882.7	58.3551	12.37406667	48057.402	2.505620077	0.92	4.345620077	0
8175	6233320	58.38	12.32	46830	58.39	12.3525	48049.848	2.604842315	37.5400586	21.37487162	0
8176	6233325	58.2045	12.3182	278.9	58.20533333	12.3182	307.08792	10.10682006	0.92	11.94682006	0
8177	6233350	56.9996	16.1639	1332.7	56.99876667	16.16473333	1331.3507	0.101244991	1.301076477	2.703397946	1
8178	6233360	57.1431	16.4513	4440.9	57.1431	16.4513	4558.5864	2.650058001	0	2.650058001	1
8179	6233366	57.5789	14.8627	157.2	57.5789	14.8627	147.47711	6.185043374	0	6.185043374	0
8180	6233367	55.5067	13.238	52.2	55.5067	13.238	50.606358	3.052954838	0	3.052954838	0
8181	6233400	63.4719	15.4369	2428.4	63.47273333	15.4369	2360.2822	2.805047498	0.92	4.645047498	1
8182	6233401	62.5197	17.3874	25760.7	62.5197	17.38823333	25601.996	0.616069852	0.92	2.456069852	1
8183	6233402	59.6634	16.782	167.5	59.6634	16.782	170.6459	1.878151965	0	1.878151965	0
8184	6233403	59.673	16.4692	727.9	59.673	16.4692	725.79517	0.289165268	0	0.289165268	0
8185	6233406	59.5945	16.1592	36.5	59.59866667	16.15086667	31.52689	13.62495945	10.2859127	34.19678484	0
8186	6233410	59.3	18.07	22638.8	59.32083333	18.07166667	22540.854	0.432648746	23.07348262	46.57961398	1
8187	6233411	59.2641	17.1182	214.3	59.27076667	17.11986667	227.06102	5.954745636	7.586514351	21.12777434	0
8188	6233412	59.3221	16.4659	4044.2	59.3221	16.4659	4114.735	1.744099285	0	1.744099285	0
8189	6233413	59.8758	17.6066	1192.4	59.8758	17.6066	1117.3486	6.294143508	0	6.294143508	0
8190	6233414	59.7749	16.1873	2848.8	59.77656667	16.18896667	2795.6755	1.864801421	2.602152955	7.069107331	0
8191	6233416	59.8291	17.7035	722.3	59.8291	17.7035	763.16046	5.656993137	0	5.656993137	0
8192	6233418	59.7581	17.3933	197.1	59.7581	17.3933	178.9546	9.206187163	0	9.206187163	0
8193	6233419	59.7331	17.0712	312.4	59.7331	17.0712	333.70572	6.820012482	0	6.820012482	0
8194	6233421	59.52	15.9919	110.3	59.52	15.9919	121.34482	10.01343437	0	10.01343437	0
8195	6233422	59.5365	15.8858	998.2	59.5365	15.88663333	1016.0882	1.792045262	0.92	3.632045262	0
8196	6233423	59.585	15.2609	1182.6	59.585	15.2609	1194.2147	0.982134422	0	0.982134422	0
8197	6233424	59.4306	15.5808	298.1	59.4306	15.5808	298.9167	0.27396411	0	0.27396411	0
8198	6233425	59.534	15.1157	891.4	59.534	15.1157	895.56744	0.467516698	0	0.467516698	0
8199	6233440	58.8585	16.6994	1992.3	58.8585	16.6994	2428.9836	21.91856862	0	21.91856862	1
8200	6233450	64.8361	14.2388	427.8	64.83693333	14.23963333	413.85394	3.259947903	1.301076477	5.862100858	1
8201	6233460	63.7355	13.0134	155.8	63.7355	13.0134	157.29861	0.961883506	0	0.961883506	0
8202	6233465	63.5227	12.3969	224.1	63.52353333	12.3969	226.38255	1.018542214	0.92	2.858542214	0
8203	6233470	64.0641	14.1126	1110.1	64.0641	14.1126	1115.7904	0.512602943	0	0.512602943	0
8204	6233500	65.7413	15.0544	356.1	65.73963333	15.0544	352.3946	1.040552574	1.84	4.720552574	1
8205	6233501	63.83	20.25	-999	63.825	20.25	26976.115	9.727527863	5.52	20.76752786	1
8206	6233502	63.8535	20.0488	26567.8	63.86683333	20.06213333	26866.346	1.123712551	20.81722364	42.75815983	0
8207	6233510	64.2233	19.7036	11846.3	64.22246667	19.7036	11835.78	0.088801791	0.92	1.928801791	0
8208	6233520	65.748	15.3907	1083.5	65.748	15.3907	1078.3602	0.474367375	0	0.474367375	0
8209	6233521	60.0638	13.5582	8575	60.0638	13.5582	8438.074	1.596802114	0	1.596802114	0
8210	6233523	60.9512	12.5438	6002.1	60.9512	12.54463333	5960.223	0.697703395	0.92	2.537703395	0
8211	6233525	59.4419	13.2108	4090.6	59.4419	13.2108	4041.0828	1.210512793	0	1.210512793	0
8212	6233527	59.13309	12.926869	4758.3	59.13225667	12.926869	4707.4927	1.067762105	0.92	2.907762105	0
8213	6233530	65.8315	14.9033	194.7	65.82983333	14.90496667	203.41469	4.475956913	2.602152955	9.680262823	0
8214	6233540	58.3613	13.9515	167.1	58.36046667	13.9515	176.21	5.451829272	0.92	7.291829272	0
8215	6233550	62.6617	16.2902	164	62.6617	16.2902	162.15997	1.121967595	0	1.121967595	1
8216	6233551	62.3636	16.9619	12087.5	62.36443333	16.9619	12101.171	0.11309947	0.92	1.95309947	1
8217	6233552	62.382745	15.114464	4755.4	62.38357833	15.11529733	4684.1274	1.498771052	1.301076477	4.100924006	0
8218	6233555	62.7255	16.0893	15	62.7255	16.0893	19.001194	26.67462667	0	26.67462667	0
8219	6233600	60.0194	17.7307	293.8	60.0194	17.7307	262.34897	10.70491201	0	10.70491201	1
8220	6233610	56.1178	13.165	953.4	56.1178	13.165	998.6014	4.74107189	0	4.74107189	0
8221	6233650	63.1719	17.2655	30638	63.1719	17.26466667	30708.541	0.230240276	0.92	2.070240276	1
8222	6233652	63.440256	16.881604	22351.7	63.44108933	16.881604	21136.643	5.436085049	0.92	7.276085049	0
8223	6233680	65.5317	17.4761	6054.3	65.53253333	17.47693333	6117.1763	1.038539047	1.301076477	3.640692002	1
8224	6233690	64.7445	20.8633	11308.7	64.7495	20.8608	11371.916	0.559003383	6.171547618	12.90209862	1
8225	6233692	65.674	18.1433	6322.9	65.67316667	18.1433	6295.693	0.4302951	0.92	2.2702951	0
8226	6233700	63.4332	18.3034	1465.2	63.4332	18.3034	1412.5577	3.592837888	0	3.592837888	1
8227	6233710	65.5328	21.2088	10816.6	65.5328	21.2088	10764.284	0.483662337	0	0.483662337	1
8228	6233720	63.701	19.6072	2859.7	63.70016667	19.60053333	2506.778	12.34122194	7.417277128	27.1757762	1
8229	6233730	63.7017	19.6037	2859	63.70003333	19.6012	2506.778	12.31975949	3.317107173	18.95397384	0
8230	6233740	65.0946	17.1007	6692.6	65.06876667	17.08986667	6727.906	0.527534317	30.92623482	15.99065173	0
8231	6233750	65.8076	21.6705	24923.5	65.8076	21.67133333	24517.316	1.629721322	0.92	3.469721322	1
8232	6233752	66.95	19.78	9876.9	66.9475	19.7825	9897.489	0.208458705	3.903229432	8.014917569	0
8233	6233754	66.63	19.81	9133	66.63416667	19.81833333	9121.472	0.126227092	10.2859127	20.69805248	0
8234	6233755	65.8508	21.2233	42.6	65.8508	21.22246667	41.61714	2.307179053	0.92	4.147179053	0
8235	6233780	66.0206	21.97	3778.6	66.0206	21.97	3738.7783	1.053873913	0	1.053873913	1
8236	6233785	66.4148	21.6965	41.3	66.40896667	21.69316667	47.32181	14.58065781	7.417277128	29.41521207	0
8237	6233800	66.1675	21.8128	1012	66.1675	21.8128	980.5896	3.103794505	0	3.103794505	1
8238	6233850	66.1697	22.812	23102.9	65.878974	23.060146	17088.809	26.03175968	1.301076477	28.63391263	1
8239	6233870	66.1117	23.3236	494.3	66.1117	23.32443333	487.06668	1.463345962	0.92	3.303345962	1
8240	6233902	58.7921	14.3047	18.3	58.7921	14.30553333	17.8321	2.556831068	0.92	4.396831068	0
8241	6235100	47.3553	9.8814	228.6	47.3553	9.880566667	227.51411	0.475015582	0.92	2.315015582	1
8242	6235101	47.33	9.9728	149.3	47.32916667	9.971966667	148.2696	0.690148999	1.301076477	3.292301954	0
8243	6235102	47.2861	10.0478	41.7	47.2861	10.0478	41.3013	0.956114991	0	0.956114991	0
8244	6235110	47.3864	10.0411	31.1	47.3864	10.0411	31.086283	0.044106977	0	0.044106977	0
8245	6235200	47.2575	9.7292	33.4	47.25666667	9.7292	33.646458	0.737897222	0.92	2.577897222	0
8246	6235210	47.2272	9.8761	95.5	47.22636667	9.8761	95.18238	0.332585679	0.92	2.172585679	0
8247	6235300	47.46333333	9.681944444	195.6	47.46333333	9.681944444	185.39166	5.218986402	0	5.218986402	0
8248	6235400	47.26083333	9.579166667	1281	47.26833333	9.5925	1289.1208	0.633946105	16.88895497	34.41185605	0
8249	6235500	47.476944	9.775278	826.3	47.47611067	9.775278	822.2065	0.495403372	0.92	2.335403372	0
8250	6235530	47.45222222	9.662777778	6301.1	47.45138889	9.663611111	6486.1772	2.937221217	1.301076477	5.539374172	0
8251	6235535	47.27444444	9.535	4647.9	47.27444444	9.535	4665.795	0.385010905	0	0.385010905	0
8252	6238100	50.913422	2.740715	83	50.913422	2.740715	84.37185	1.652830193	0	1.652830193	0
8253	6242020	47.21	10.14	84.3	47.20916667	10.14166667	87.37455	3.647152866	2.057182539	7.761517944	0
8254	6242030	48.45777778	13.92333333	200.2	48.45777778	13.9225	199.39777	0.400716227	0.92	2.240716227	0
8255	6242050	48.5425	14.0339	453.5	48.54166667	14.03306667	453.46887	0.006863932	1.301076477	2.609016886	0
8256	6242070	48.3661	14.1389	227.4	48.3686	14.13806667	225.52379	0.825071041	2.909295447	6.643661936	0
8257	6242100	48.31	14.3	79490	48.31583333	14.295	79347.92	0.178737105	8.481980901	17.14269891	1
8258	6242110	48.05	13.92	445	48.05	13.92	448.03314	0.681604964	0	0.681604964	0
8259	6242120	48.27888889	14.44777778	257.7	48.27805556	14.44694445	259.1189	0.55060011	1.301076477	3.152753065	0
8260	6242130	48.2075	14.56222222	91.8	48.2075	14.56222222	94.21273	2.628246631	0	2.628246631	0
8261	6242140	48.21	14.68	303.1	48.21	14.68083333	329.19794	8.610338836	0.92	10.45033884	0
8262	6242150	48.111944	14.893056	1116.6	48.11111067	14.893056	1105.938	0.954864026	0.92	2.794864026	0
8263	6242160	48.17027778	15.17527778	604.9	48.16944445	15.17527778	613.92566	1.492091119	0.92	3.332091119	0
8264	6242170	48.2039	15.2786	284.6	48.2039	15.2786	283.00006	0.562171105	0	0.562171105	0
8265	6242180	48.230208	15.296231	216.9	48.22854133	15.296231	217.27687	0.173753217	1.84	3.853753217	0
8266	6242200	47.0828	15.9436	190.1	47.0828	15.9436	191.64554	0.813013325	0	0.813013325	1
8267	6242240	47.7417	15.3056	280	47.74086667	15.30393333	279.55643	0.158418928	2.057182539	4.272784006	0
8268	6242250	48.0394	14.4267	5915.4	48.04273333	14.42503333	5930.707	0.258765785	4.114365079	8.487495942	1
8269	6242251	47.3828	13.4258	134.5	47.3828	13.4233	132.3616	1.589886407	2.76	7.109886407	0
8270	6242260	47.7653	14.1706	184.9	47.76613333	14.16893333	189.8922	2.699944108	2.057182539	6.814309186	0
8271	6242270	47.8031	14.1386	72.4	47.80476667	14.1386	73.726555	1.832258109	1.84	5.512258109	0
8272	6242280	47.67	14.33	40.2	47.67	14.3325	40.579258	0.943427774	2.76	6.463427774	0
8273	6242281	47.7236	14.2964	148.6	47.72443333	14.2964	147.83774	0.51296229	0.92	2.35296229	0
8274	6242290	47.5483	14.3061	368.7	47.5483	14.3061	372.3753	0.996828092	0	0.996828092	0
8275	6242300	48.234444	15.33	94813.3	48.23611067	15.33	94950.88	0.145109191	1.84	3.825109191	0
8276	6242310	48.36472222	15.36055556	48.6	48.36388889	15.35888889	49.861885	2.596471339	2.057182539	6.710836418	0
8277	6242400	48.4008	15.5864	96044.8	48.4008	15.5864	95873.38	0.178476281	0	0.178476281	1
8278	6242401	48.3833	15.4622	95970	48.38413333	15.4622	95809.4	0.16734559	0.92	2.00734559	1
8279	6242410	48.37388889	15.61388889	162.4	48.37388889	15.61305556	162.17365	0.139381146	0.92	1.979381146	0
8280	6242420	48.4458	15.5681	305.9	48.44496667	15.5681	300.70572	1.698032365	0.92	3.538032365	1
8281	6242500	48.25	16.3	101700	48.29083333	16.3475	101523.836	0.173219334	69.15316334	34.749801	1
8282	6242501	48.360416	16.34375	101536.6	48.260779	16.371573	101386.79	0.14754378	34.44782722	17.37145739	1
8283	6242510	47.4975	10.71	1012.2	47.4975	10.71	1001.098	1.096816591	0	1.096816591	0
8284	6242515	48.28361111	15.70416667	823.7	48.28361111	15.70416667	824.40814	0.085970874	0	0.085970874	0
8285	6242520	48.53555556	15.69111111	1493.3	48.53555556	15.69111111	1489.8364	0.231940951	0	0.231940951	0
8286	6242530	48.2897	15.9108	268.3	48.2897	15.9108	266.55862	0.649040526	0	0.649040526	0
8287	6242540	48.55555556	15.92944444	212	48.55472223	15.92861111	211.64012	0.169754028	1.301076477	2.771906983	0
8288	6242550	48.2556	15.9397	202.3	48.25643333	15.93886667	200.63582	0.822630508	1.301076477	3.424783463	0
8289	6242555	48.2575	16.01416667	68.5	48.25666667	16.01416667	66.53879	2.863083443	0.92	4.703083443	0
8290	6242560	48.46527778	16.15888889	379.9	48.46444445	16.15805556	376.4695	0.902997384	1.301076477	3.505150338	0
8291	6242600	47.8061	13.7675	1257.6	47.8061	13.76666667	1219.9327	2.995170224	0.92	4.835170224	0
8292	6242610	47.635	13.7681	54.5	47.635	13.7681	48.197083	11.5649862	0	11.5649862	0
8293	6242613	47.95416667	13.60833333	462.9	47.95416667	13.6075	465.28238	0.514663891	0.92	2.354663891	0
8294	6242615	47.804167	13.454167	247.4	47.804167	13.45333367	252.575	2.091753011	0.92	3.931753011	0
8295	6242620	48.09055556	13.87694444	2740.9	48.08972223	13.87777777	2732.7598	0.296991294	1.301076477	2.899144249	0
8296	6242621	48.134167	14.008056	68.2	48.134167	14.00722267	68.66274	0.678508233	0.92	2.518508233	0
8297	6242630	48.14	13.99722222	3387.1	48.14083333	13.99638889	3397.6975	0.312878562	1.301076477	2.915031517	0
8298	6242631	48.2	14.27	365.3	48.20083333	14.26833333	366.36398	0.29126284	2.057182539	4.405627919	0
8299	6242700	48.149444	16.940278	104727.1	48.15111067	16.940278	103974.11	0.719002651	1.84	4.399002651	0
8300	6242710	48.14055556	16.47444444	1028.9	48.14055556	16.47444444	1142.2115	11.01288248	0	11.01288248	0
8301	6242715	48.14138889	16.47694444	112.8	48.13555556	16.47111111	128.16371	13.62031166	9.107535342	31.83538234	0
8302	6242800	48.16694444	16.985	131384	48.16777777	16.985	131153.98	0.175071261	0.92	2.015071261	0
8303	6242810	48.18833333	16.89694444	597.8	48.18833333	16.89777777	558.5508	6.565610363	0.92	8.405610363	0
8304	6242820	48.38361111	16.835	25623.8	48.38361111	16.835	25504.523	0.465491311	0	0.465491311	0
8305	6242830	48.71666667	16.89	12623	48.71666667	16.89	12556.761	0.524750517	0	0.524750517	0
8306	6242850	48.84555556	15.50027778	1405.8	48.84472223	15.49944445	1400.1318	0.403198468	1.301076477	3.005351423	0
8307	6242910	47.94611111	17.0925	2131.3	47.94527778	17.0925	2076.2769	2.581670555	0.92	4.421670555	0
8308	6242920	47.05972222	16.46222222	791	47.05972222	16.46138889	785.77423	0.660653482	0.92	2.500653482	0
8309	6242930	46.990833	16.205556	1956.3	46.990833	16.20472267	1959.5128	0.164229279	0.92	2.004229279	0
8310	6242933	47.41	10.91	88.4	47.40916667	10.91166667	89.67953	1.447429053	2.057182539	5.561794131	0
8311	6242940	46.92972222	16.15777778	986.5	46.92888889	16.15777778	987.0105	0.051748408	0.92	1.891748408	0
8312	6242950	47.36388889	11.11333333	45	47.36388889	11.1125	45.450634	1.001408895	0.92	2.841408895	0
8313	6242951	47.39	11.26	203.6	47.38916667	11.265	202.64842	0.467376109	5.596141528	11.65965917	0
8314	6242952	47.38888889	11.25805556	65.1	47.38888889	11.25805556	58.756107	9.744842811	0	9.744842811	0
8315	6243030	47.2761	11.3969	5792	47.2761	11.3969	5785.3296	0.115165921	0	0.115165921	1
8316	6243050	47.52333333	12.09388889	9310	47.52333333	12.09222222	9291.171	0.202245989	1.84	3.882245989	0
8317	6243110	46.8628	10.9186	164.7	46.8628	10.9186	165.91878	0.739998461	0	0.739998461	1
8318	6243120	46.8575	10.911389	98.1	46.85666667	10.91055567	98.12566	0.026160813	1.301076477	2.628313768	0
8319	6243200	47.4553	12.39	153	47.4553	12.38916667	153.63765	0.416764403	0.92	2.256764403	0
8320	6243201	47.52	12.4192	332.4	47.52	12.4192	330.88766	0.45497449	0	0.45497449	0
8321	6243210	47.52	12.4031	147.4	47.51916667	12.4031	145.98677	0.958771622	0.92	2.798771622	0
8322	6243220	47.5197	12.4425	165.3	47.51886667	12.4425	167.7181	1.462851707	0.92	3.302851707	0
8323	6243230	47.4414	12.8197	112.3	47.44056667	12.8197	105.14608	6.370365078	0.92	8.210365078	0
8324	6243235	47.4281	12.8389	119.5	47.42726667	12.8389	118.69844	0.670761045	0.92	2.510761045	0
8325	6243240	47.7264	13.0428	428.2	47.72473333	13.04446667	430.3664	0.505930416	2.602152955	5.710236326	0
8326	6243245	47.81694444	13.0375	4425.7	47.81694444	13.03583333	4413.128	0.284069646	1.84	3.964069646	0
8327	6243250	47.81222222	12.975	1139.1	47.81222222	12.97416667	1135.9174	0.279399667	0.92	2.119399667	0
8328	6243260	47.23	12.25	80.7	47.23	12.24666667	79.24911	1.797884311	3.68	9.157884311	0
8329	6243270	47.2531	12.4864	74.5	47.2531	12.48556667	73.937584	0.754920908	0.92	2.594920908	0
8330	6243300	47.4911	12.1044	322.3	47.4911	12.1044	322.97632	0.209841253	0	0.209841253	0
8331	6243350	47.0369	11.4794	58.3	47.03606667	11.47856667	57.265564	1.774332822	1.301076477	4.376485777	0
8332	6243355	47.0631	11.5003	108.8	47.06226667	11.5003	109.4558	0.602760034	0.92	2.442760034	0
8333	6243360	47.0933	11.4658	111.4	47.0933	11.46496667	112.54158	1.02475781	0.92	2.86475781	0
8334	6243400	47.1633	10.9108	785.5	47.1633	10.9108	781.0601	0.565229837	0	0.565229837	0
8335	6243410	46.865	11.0197	72.5	46.86583333	11.0197	72.27972	0.303839322	0.92	2.143839322	0
8336	6243450	46.9381	10.49	107.8	46.93726667	10.48916667	107.956856	0.145506284	1.301076477	2.747659239	0
8337	6243800	48.2736	13.4511	164.9	48.2736	13.45026667	162.96935	1.170803461	0.92	3.010803461	1
8338	6243810	48.31361111	13.45388889	68.6	48.31277778	13.45388889	68.48061	0.174032495	0.92	2.014032495	0
8339	6243830	48.24	13.61	14.2	48.23583333	13.60916667	15.168398	6.819703545	4.691097953	16.20189945	0
8340	6243850	48.4361	13.4417	25663.8	48.4361	13.4392	24345.648	5.136229095	2.76	10.6562291	1
8341	6246100	47.39	14.91	265.6	47.39	14.90916667	268.4043	1.055834667	0.92	2.895834667	0
8342	6246110	46.6636	14.9456	954.5	46.66276667	14.9456	952.2376	0.237023587	0.92	2.077023587	0
