No	GRDC_No	lat	lon	newlat	newlon	GRDCarea	area	UPS_Indicator	dist_Indicator	Indicator
3329	2911875	58.07	63.7	58.0725	63.69833333333334	29000.0	28852.342	0.5091662176724188	3.3171071734268702	7.14338056452616
3330	2911880	56.95	63.72	57.030833333333334	63.656666666666666	935.0	1118.5702	19.63317544702541	113.36923745002433	76.31779417203757
3331	2911901	56.85	60.15	56.8525	60.13666666666666	12.8	13.941213	8.915723860263824	14.97651494841173	38.86875375708728
3332	2911905	57.03	60.3	57.03	60.3	220.0	211.51343	3.857532848011369	0.0	3.857532848011369
3333	2911907	56.15	61.68	56.184999999999995	61.68083333333333	1170.0	1498.6173	28.086949535924145	38.65095082918401	47.412424950516154
3334	2911909	56.17	61.77	56.1775	61.77333333333333	1730.0	1593.4938	7.890533270863442	9.060949177652416	26.012431626168276
3335	2911910	56.1	62.75	56.105000000000004	62.744166666666665	7120.0	7749.152	8.836402464448746	8.481980900709457	25.80036426586766
3336	2911911	55.62	61.63	55.614999999999995	61.630833333333335	3690.0	3553.4102	3.701621781842823	5.596141527874362	14.893904837591547
3337	2911913	56.85	60.15	56.84666666666667	60.15	32.0	31.238049	2.3810982704162598	3.68	9.74109827041626
3338	2911920	56.57	75.23	56.56583333333333	75.22916666666667	371.0	329.71854	11.127079143678397	4.691097952505362	20.50927504868912
3339	2911940	58.3	68.5	58.32333333333333	68.5325	478.0	480.23657	0.4679021476202916	44.16958229370072	22.55269329447065
3340	2911950	58.03	63.62	58.03916666666667	63.62	62.6	56.831867	9.214269619780225	10.120000000000001	29.454269619780227
3341	2911955	57.67	63.08	57.675000000000004	63.08166666666666	17300.0	17053.004	1.427723085260113	5.818590894709819	13.064904874679751
3342	2911957	57.73	60.73	57.729166666666664	60.73083333333333	1860.0	1846.2137	0.7411964990759357	1.3010764773832475	3.3433494538424307
3343	2911958	57.97	61.68	57.97666666666667	61.68	552.0	540.62787	2.0601687224014897	7.36	16.78016872240149
3344	2911960	57.9	62.3	57.89833333333333	62.29833333333333	4400.0	4272.3843	2.9003573330965926	2.602152954766495	8.104663242629583
3345	2911963	57.45	61.2	57.461666666666666	61.193333333333335	101.0	110.01519	8.925930816348227	14.834554256869332	38.59503933008689
3346	2912550	63.65	62.1	63.64583333333333	62.1	65200.0	64944.312	0.39215874233128334	4.6000000000000005	9.592158742331284
3347	2912551	63.42	61.53	63.4125	61.5275	35700.0	35416.867	0.7930891106442628	8.727886342064727	18.248861794773717
3348	2912552	62.85	61.65	62.847500000000004	61.65	27300.0	26360.998	3.4395675938644676	2.7600000000000002	8.959567593864469
3349	2912553	62.43	60.88	62.43	60.88	9850.0	9784.027	0.6697731598984791	0.0	0.6697731598984791
3350	2912554	62.17	60.32	62.175000000000004	60.32	2210.0	2219.5012	0.42991948882917796	5.5200000000000005	11.469919488829179
3351	2912555	63.37	63.05	63.36666666666667	63.0475	69100.0	68741.7	0.5185193560057866	4.6000000000000005	9.718519356005787
3352	2912556	63.18	64.4	63.18333333333333	64.4025	87800.0	87550.305	0.2843910165148067	4.6000000000000005	9.484391016514808
3353	2912560	63.8	61.47	63.799166666666665	61.46583333333333	26800.0	26789.045	0.04087715718283924	4.691097952505362	9.423073062193563
3354	2912561	64.25	60.95	64.255	60.9525	18500.0	18438.625	0.3317567567567514	6.17154761789942	12.674851992555592
3355	2912565	64.35	61.12	64.35333333333332	61.12	9010.0	9014.99	0.05538550915649143	3.68	7.415385509156492
3356	2912567	64.27	60.85	64.2725	60.85666666666667	1810.0	1817.9993	0.441948484979271	7.860483445692128	16.16291537636353
3357	2912600	66.63	66.6	66.63916666666667	66.6	2950000.0	2491872.5	15.529745762711865	10.120000000000001	35.769745762711864
3358	2912601	64.67	65.63	64.66166666666666	65.63	2350000.0	2408532.5	2.4907446808510647	9.200000000000001	20.890744680851068
3359	2912602	61.07	68.6	61.065	68.6	2690000.0	2226274.8	17.238856877323418	5.5200000000000005	28.27885687732342
3360	2912610	67.27	68.67	67.2675	68.67	10600.0	10528.73	0.6723540683962304	2.7600000000000002	6.192354068396231
3361	2912611	67.63	67.53	67.63749999999999	67.53166666666667	1680.0	1895.6399	12.83570789155506	8.481980900709457	29.799669692973975
3362	2912615	66.87	65.78	66.85833333333333	65.78	1240.0	1203.125	2.9737903225806495	12.88	28.733790322580653
3363	2912617	66.72	66.2	66.72166666666666	66.18916666666667	1070.0	1050.9907	1.776567976051402	12.100710722928634	25.97798942190867
3364	2912620	64.83	63.97	64.82833333333333	63.96666666666667	9880.0	9727.5205	1.5433146982540502	4.114365078599613	9.772044855453277
3365	2912640	66.03	68.73	66.02833333333334	68.72916666666667	15100.0	15797.235	4.617452659354315	2.0571825392998067	8.731817737953929
3366	2912641	65.58	69.03	65.58916666666667	69.05166666666666	10700.0	11625.961	8.653840537383184	25.972693352827314	21.640187213796843
3367	2912645	63.68	69.65	63.68	69.65	7540.0	7347.3022	2.555673128730107	0.0	2.555673128730107
3368	2912647	63.7	67.25	63.705000000000005	67.25	7100.0	7018.892	1.1423649317781726	5.5200000000000005	12.182364931778174
3369	2912654	62.07	64.3	61.965833333333336	64.23166666666667	4540.0	4561.305	0.4692769995870094	137.53615379237561	34.85331544768091
3370	2912663	62.15	65.48	62.15083333333333	65.48	2320.0	2361.9954	1.810144884832976	0.92	3.650144884832976
3371	2919100	51.68	55.1	51.73583333333333	55.138333333333335	82300.0	82451.85	0.1845097964763065	74.76945900566622	37.569239299309416
3372	2919600	52.78	56.71	52.69916666666667	56.666666666666664	1870.0	1815.99	2.8882358163435873	101.25434904239917	53.51541033754317
3373	2943100	50.27	95.12	50.278333333333336	95.12583333333333	4240.0	4248.3564	0.1970859743514186	11.230031166475007	22.657148307301433
3374	2962017	19.23	98.34	19.225833333333334	98.34083333333334	1750.0	1753.666	0.20948660714286138	4.691097952505362	9.591682512153586
3375	2963700	7.77	99.54	7.77	99.53916666666667	1801.0	1746.5607	3.022727987489593	0.92	4.862727987489593
3376	2964011	19.21	98.87	19.20916666666667	98.87083333333334	1765.0	1819.3357	3.0785095387747985	1.3010764773832475	5.680662493541293
3377	2964035	18.8	99.65	18.805833333333332	99.64333333333335	1284.0	1295.8447	0.9224864924065379	9.779734147715878	20.481954787838294
3378	2964042	19.1	100.8	19.118333333333336	100.80416666666666	2200.0	2224.1523	1.0978338068181825	20.7561460777284	42.61012596227498
3379	2964043	19.3	100.38	19.295	100.38749999999999	155.0	155.9185	0.5925824565272242	9.951321520280612	20.495225497088448
3380	2964051	19.22	100.97	19.22	100.9675	148.0	145.54788	1.6568364323796492	2.7600000000000002	7.17683643237965
3381	2964078	15.9	99.48	15.9025	99.47666666666667	833.0	943.9701	13.321739828744006	4.6000000000000005	22.521739828744007
3382	2964080	17.77	100.55	17.769166666666667	100.55	13300.0	13117.245	1.3740968632518835	0.92	3.214096863251884
3383	2964081	16.95	101.22	16.95	101.22	268.0	268.4776	0.17820899166278714	0.0	0.17820899166278714
3384	2964082	16.77	101.23	16.778333333333332	101.245	1070.0	1103.8153	3.1603091231016345	18.94395945941608	41.0482280419338
3385	2964100	15.67	100.12	15.6725	100.10916666666667	110569.0	108677.87	1.7103643991534745	12.274330938996227	26.259026277145928
3386	2964120	14.5847	100.4533	14.5872	100.4508	121070.22279556973	118540.91	2.0891318171938567	3.9032294321497423	9.895590681493342
3387	2964121	15.2714	100.2714	15.184733333333334	100.21223333333333	118816.0	118051.61	0.6433398069283558	115.85061415460862	29.60599334558051
3388	2964122	15.6708	100.6708	15.6708	100.6708	110569.0	0.0082361605	99.99999255111243	1000.0	349.9999925511124
3389	2964123	14.5847	100.4533	14.5872	100.4508	121069.38997092712	118540.91	2.088458297786333	3.9032294321497423	9.894917162085818
3390	2964124	14.8825	100.4111	14.880833333333333	100.40943333333334	119544.07603228297	118479.23	0.890758877500053	2.602152954766495	6.095064787033043
3391	2964125	14.8697	100.4111	14.8697	100.4086	119555.31825250886	118480.14	0.8993139269957151	2.7600000000000002	6.419313926995716
3392	2964127	15.0083	100.3306	15.0083	100.32893333333334	119383.68481094795	118083.914	1.088733984468837	1.84	4.768733984468837
3393	2964128	14.4264	100.4864	14.425566666666667	100.48556666666667	121236.30680612288	118593.55	2.179841996794818	1.3010764773832475	4.7819949515613125
3394	2964130	15.1658	100.1922	15.167466666666668	100.19136666666667	120693.0	118049.42	2.1903326000679457	2.0571825392998067	6.304697678667559
3395	2964140	15.1019	100.7161	15.099400000000001	100.71776666666666	1281.0	1287.3256	0.493798713773419	3.3171071734268702	7.1280130606271594
3396	2964145	15.2533	100.8625	15.236633333333332	100.85083333333333	68.0	63.5968	6.475291532628679	22.460062332950013	17.705322699103686
3397	2964147	14.5922	100.4731	14.5922	100.4731	-999.0	0.008277389	100.00082856748958	1000.0	350.0008285674896
3398	2964150	15.3797	100.0353	15.4247	100.05363333333334	3865.0	4306.5947	11.425478048188875	53.64475743257677	38.24785676447726
3399	2964160	15.3511	99.5394	15.351933333333333	99.5369	219.0	227.71994	3.981707847281668	2.9092954473549093	9.800298741991487
3400	2966060	14.73	98.63	14.734166666666667	98.63499999999999	4040.0	3895.2935	3.581845122988858	7.1854297018341216	17.9527045266571
3401	2966400	13.97	100.7	13.967500000000001	100.70583333333333	5330.0	234.25024	95.60506108554175	1007.0065112573948	347.35668889989046
3402	2966800	8.57	99.25	8.568333333333333	99.25083333333333	5200.0	5552.516	6.779156024639432	2.0571825392998067	10.893521103239046
3403	2966998	13.56	99.83	13.564166666666667	99.82083333333333	26449.0	27224.533	2.932183459204496	11.116402295707006	25.164988050618508
3404	2966999	14.4	99.14	14.4	99.13916666666667	10880.0	11008.288	1.1791184369255525	0.92	3.0191184369255524
3405	2969003	19.9633	99.1617	19.9633	99.15836666666667	56.2	58.81182	4.647368298730803	3.68	12.007368298730803
3406	2969004	19.9417	99.1117	19.9417	99.1117	121.0	121.816574	0.6748546253551035	0.0	0.6748546253551035
3407	2969005	19.9083	99.29	19.909133333333333	99.29	88.1	86.36272	1.971944750505461	0.92	3.811944750505461
3408	2969008	19.8	99.1733	19.799166666666668	99.1708	541.0	574.80273	6.248194893715331	2.9092954473549093	12.06678578842515
3409	2969009	20.02	99.3583	20.020833333333332	99.3533	1800.0	1858.7563	3.2642415364583233	5.596141527874362	14.456524592207048
3410	2969010	20.2733	100.0833	20.27413333333333	100.08996666666665	189000.0	190419.3	0.7509507275132332	7.417277128434666	15.585504984382565
3411	2969011	20.06	99.3633	20.06	99.36246666666666	2980.0	3375.5586	13.273778313758399	0.92	15.113778313758399
3412	2969012	20.2417	100.1333	20.24836666666667	100.1333	201000.0	191594.94	4.6791355721393035	7.36	19.399135572139304
3413	2969013	19.9183	99.85	19.921633333333332	99.84833333333333	6060.0	6086.472	0.4368344549298575	4.114365078599613	8.665564612129085
3414	2969014	19.9417	99.74	19.945866666666667	99.7375	5870.0	5906.0576	0.6142694580494101	5.364475743257677	11.343220944564765
3415	2969015	20.08	99.36	20.044166666666666	99.39	5274.113538582487	5293.9707	0.3765024093100866	51.59387560554063	26.1734402120804
3416	2969016	19.4333	99.4583	19.4333	99.46079999999999	258.0	259.23874	0.4801314006480206	2.7600000000000002	6.000131400648021
3417	2969017	19.1867	99.3783	19.185866666666666	99.42913333333333	164.0	147.49953	10.061264038085938	56.12754047702429	38.125034276598086
3418	2969018	20.1117	99.785	20.113366666666664	99.785	203.0	207.31377	2.1250081179764457	1.84	5.8050081179764454
3419	2969019	20.2333	99.8067	20.232466666666667	99.80420000000001	518.0	518.03973	0.007670634501688589	2.9092954473549093	5.826261529211507
3420	2969020	17.97825	102.435528	17.97825	102.435528	-999.0	0.016276596	100.0016292889003	1000.0	350.0016292889003
3421	2969025	19.7	99.52	19.7	99.51666666666667	426.0	425.35843	0.15060353167180018	3.68	7.5106035316718005
3422	2969028	19.35	99.8683	19.35	99.86413333333334	165.0	164.44856	0.3342044714725434	4.6000000000000005	9.534204471472545
3423	2969029	19.8533	99.8433	19.8533	99.84246666666667	3080.0	3141.607	2.0002251166801877	0.92	3.8402251166801875
3424	2969030	19.6867	100.1917	19.6867	100.18836666666667	5700.0	5580.5796	2.0950949150219333	3.68	9.455094915021935
3425	2969069	17.7033	101.415	17.706633333333333	101.41333333333334	4090.0	4046.4866	1.0638979886155253	4.114365078599613	9.292628145814753
3426	2969071	17.0517	101.52	17.053366666666665	101.52083333333333	235.0	246.13336	4.7376007729388325	2.0571825392998067	8.851965851538445
3427	2969076	16.8667	102.185	16.8667	102.185	1260.0	1330.5458	5.59887114025297	0.0	5.59887114025297
3428	2969077	17.4817	102.8	17.488366666666668	102.80416666666666	1210.0	1179.1096	2.5529240379648765	8.679262641492075	19.911449320949025
3429	2969078	17.82	102.43	17.81416666666667	102.4375	2370.0	2057.7332	13.175816274393458	10.48961391091207	34.155044096217594
3430	2969079	17.1817	102.435	17.1817	102.43916666666667	1260.0	1297.5271	2.9783412388392883	4.6000000000000005	12.17834123883929
3431	2969080	16.4933	102.1283	16.495800000000003	102.1283	1500.0	1574.7909	4.986059570312507	2.7600000000000002	10.506059570312507
3432	2969081	16.1333	101.6667	16.124133333333333	101.65920000000001	1370.0	1342.3629	2.017305471601283	13.075656771267743	28.16861901413677
3433	2969082	16.1	102.5767	16.095000000000002	102.57253333333334	10200.0	10897.327	6.836540670955893	7.1854297018341216	21.207400074624136
3434	2969083	16.35	102.9633	16.3475	102.96163333333334	28500.0	28886.705	1.3568599232456124	3.3171071734268702	7.991074270099353
3435	2969086	16.3383	103.58	16.339133333333333	103.58	5680.0	7056.792	24.239295637103876	0.92	26.079295637103876
3436	2969087	15.3033	103.29	15.302466666666668	103.28833333333334	26800.0	28146.607	5.024654559235064	2.0571825392998067	9.139019637834679
3437	2969090	17.8767	102.72	17.880866666666666	102.72	302000.0	304736.6	0.9061568708609302	4.6000000000000005	10.106156870860932
3438	2969095	17.3983	104.8033	17.395799999999998	104.79746666666666	373000.0	373298.38	0.07999329758712204	7.006511257394796	14.093015812376713
3439	2969096	16.955	104.5083	16.956666666666663	104.50913333333334	2360.0	2362.3547	0.09977696305614181	2.0571825392998067	4.214142041655755
3440	2969100	16.54	104.7367	16.541666666666664	104.7392	391000.0	390064.12	0.23935421994885075	3.3171071734268702	6.873568566802591
3441	2969101	15.3183	105.5	15.323300000000001	105.5	419000.0	419352.16	0.08404683770883992	5.5200000000000005	11.12404683770884
3442	2969115	16.0583	104.0383	16.063299999999998	104.03080000000001	3240.0	3230.1296	0.30464078173225717	9.951321520280612	20.20728382229348
3443	2969116	15.005	104.6383	15.005	104.6383	2900.0	3050.5579	5.191650390624991	0.0	5.191650390624991
3444	2969120	15.65	103.56	15.65	103.56	1310.0	1255.0618	4.193758200143128	0.0	4.193758200143128
3445	2969123	15.0467	104.0233	15.045866666666667	104.02163333333334	2030.0	2873.607	41.55699180264778	2.0571825392998067	45.67135688124739
3446	2969124	15.335	104.1617	15.334166666666668	104.16086666666666	44600.0	44917.49	0.7118571328475376	1.3010764773832475	3.3140100876140326
3447	2969150	15.7817	104.1417	15.783366666666668	104.13836666666667	43100.0	46584.39	8.084433004640367	4.114365078599613	16.313163161839594
3448	2969151	15.141556	103.429264	15.141556	103.42843066666667	-999.0	0.008256759	100.00082650235869	1000.92	350.2308265023587
3449	2969152	16.1933	103.7517	16.191633333333336	103.75003333333333	39700.0	40202.742	1.2663531171284603	2.602152954766495	6.47065902666145
3450	2969153	16.2533	103.0717	16.252466666666667	103.0717	28800.0	29422.139	2.160203721788201	0.92	4.000203721788201
3451	2969160	16.11	101.665	16.109166666666667	101.66416666666667	1440.0	1413.4109	1.8464660644531228	1.3010764773832475	4.448619019219618
3452	2969161	15.9583	102.03	15.959966666666666	102.03	326.0	377.54004	15.809827933282206	1.84	19.489827933282207
3453	2969165	16.8467	101.9483	16.8492	101.94996666666667	945.0	938.4592	0.6921451306216908	3.3171071734268702	7.326359477475432
3454	2969166	16.855	102.217	16.860833333333332	102.2145	1805.132035582072	1760.2675	2.4853904669038585	7.006511257394796	16.49841298169345
3455	2969167	16.9117	102.24	16.9117	102.23916666666666	815.0	862.3319	5.807596218366573	0.92	7.647596218366573
3456	2969168	16.9167	102.6033	16.923366666666666	102.59746666666668	68.0	64.498505	5.149257884306069	9.779734147715878	24.708726179737823
3457	2969170	16.6783	102.3533	16.679966666666665	102.35496666666667	303.0	299.84473	1.0413443688118806	2.602152954766495	6.24565027834487
3458	2969171	16.385	102.1317	16.386666666666667	102.1317	2000.0	2014.6727	0.7336364746093782	1.84	4.413636474609378
3459	2969200	15.2217	104.8617	15.222533333333333	104.8617	104000.0	106208.63	2.1236853966346114	0.92	3.9636853966346113
3460	2969210	14.69	105.16	14.69	105.15583333333333	1410.0	1422.194	0.8648205479831583	4.6000000000000005	10.06482054798316
3461	2969211	14.8983	105.08	14.899133333333333	105.08	3340.0	3355.1492	0.45356796173279257	0.92	2.2935679617327924
3462	2969220	15.24	105.2483	15.24	105.2483	116000.0	115635.62	0.31412311422414074	0.0	0.31412311422414074
3463	2969221	15.2867	105.47	15.285866666666667	105.46833333333333	117000.0	119397.125	2.0488247863247766	2.0571825392998067	6.16318986492439
