no	GRDC2022	lehner_id
2632	3107050	3106050
2633	3107200	3106200
2634	3107250	3106250
2635	3107300	3106300
2636	3107350	3106350
2637	3121100	3121100
2638	3121190	3121190
2639	3121200	3121200
2640	3141300	3141300
2641	3141310	3141310
2642	3141500	3141500
2643	3141800	3141800
2644	3142500	3142500
2645	3142600	3142600
2646	3142800	3142800
2647	3179200	3179200
2648	3179250	3179250
2649	3179500	3179500
2650	3179800	3178800
2651	3179900	3178900
2652	3180100	3178100
2653	3186500	3181500
2654	3205050	3205050
2655	3205220	3205220
2656	3205230	3205230
2657	3205290	3205290
2658	3205300	3205300
2659	3205650	3205650
2660	3205660	3205660
2661	3206050	3206050
2662	3206080	3206080
2663	3206100	3206100
2664	3206150	3206150
2665	3206200	3206200
2666	3206250	3206250
2667	3206500	3206500
2668	3206610	3206610
2669	3206620	3206620
2670	3206630	3206630
2671	3206640	3206640
2672	3206700	3206700
2673	3206720	3206720
2674	3206800	3206800
2675	3218050	3218050
2676	3218100	3218100
2677	3258200	3258200
2678	3258310	3275310
2679	3258350	3275350
2680	3264500	3264500
2681	3264800	3264800
2682	3265005	3265005
2683	3265010	3265010
2684	3265020	3265020
2685	3265030	3265030
2686	3265040	3265040
2687	3265050	3265050
2688	3265070	3265070
2689	3265100	3265100
2690	3265300	3265300
2691	3265600	3265600
2692	3265601	3265601
2693	3265650	3265650
2694	3265680	3265680
2695	3265700	3265700
2696	3265750	3265750
2697	3265810	3265810
2698	3265815	3265815
2699	3265910	3265910
2700	3268030	3268030
2701	3268050	3268050
2702	3268100	3268100
2703	3268130	3268130
2704	3268150	3268150
2705	3268210	3268210
2706	3268220	3268220
2707	3268250	3268250
2708	3268270	3268270
2709	3268300	3268300
2710	3268500	3268500
2711	3268900	3268900
2712	3269300	3269300
2713	3269500	3269500
2714	3274030	3274030
2715	3274050	3274050
2716	3274080	3274080
2717	3274100	3274100
2718	3274110	3274110
2719	3274120	3274120
2720	3274130	3274130
2721	3274140	3274140
2722	3274150	3274150
2723	3274800	3274800
2724	3274830	3274830
2725	3274850	3274850
2726	3274855	3274855
2727	3274900	3274900
2728	3274950	3274950
2729	3274960	3274960
2730	3275010	3275010
2731	3275050	3275050
2732	3275080	3275080
2733	3275100	3275100
2734	3275130	3275130
2735	3275140	3275140
2736	3275150	3275150
2737	3275200	3275200
2738	3275210	3275210
2739	3275220	3275220
2740	3275250	3275250
2741	3275270	3275270
2742	3275280	3275280
2743	3275290	3275290
2744	3275400	3275400
2745	3275450	3275450
2746	3275500	3275500
2747	3275700	3275700
2748	3275750	3275750
2749	3275800	3275800
2750	3275880	3275880
2751	3275900	3275900
2752	3275910	3275910
2753	3275950	3275950
2754	3275990	3275990
2755	3276100	3276100
2756	3276150	3276150
2757	3276200	3276200
2758	3276300	3276300
2759	3276320	3276320
2760	3276800	3276800
2761	3289050	3289050
2762	3290500	3290500
2763	3292100	3292100
2764	3308100	3308100
2765	3308300	3308300
2766	3308400	3308400
2767	3308600	3308600
2768	3309300	3309300
2769	3309400	3309400
2770	3309700	3309700
2771	3368100	3368100
2772	3410100	3410100
2773	3410500	3410500
2774	3411100	3411100
2775	3411300	3411300
2776	3411500	3411500
2777	3412700	3412700
2778	3412800	3412800
2779	3458100	3458100
2780	3458200	3458200
2781	3469050	3469050
2782	3469100	3469100
2783	3469150	3469150
2784	3469200	3469200
2785	3469210	3469210
2786	3469300	3469300
2787	3469400	3469400
2788	3471200	3471200
2789	3471300	3471300
2790	3471400	3471400
2791	3512100	3512100
2792	3512400	3512400
2793	3513300	3513300
2794	3514800	3514800
2795	3613010	3650010
2796	3613050	3631050
2797	3617100	3617100
2798	3617800	3617800
2799	3617805	3627810
2800	3617810	3617810
2801	3618090	3618090
2802	3618500	3618500
2803	3618600	3618600
2804	3618700	3618700
2805	3618710	3618710
2806	3618711	3618711
2807	3618950	3618950
2808	3621200	3621200
2809	3621400	3621400
2810	3623100	3623100
2811	3628050	3628050
2812	3628700	3627700
2813	3628701	3627701
2814	3629001	3629001
2815	3630300	3630300
2816	3631100	3631100
2817	3631210	3631210
2818	3631215	3631215
2819	3632400	3622400
2820	3632800	3622800
2821	3632801	3622801
2822	3633100	3624100
2823	3633120	3624120
2824	3633160	3624160
2825	3633180	3624180
2826	3633190	3624190
2827	3633300	3624300
2828	3634100	3625100
2829	3634150	3625150
2830	3634200	3625200
2831	3634310	3625310
2832	3634340	3625340
2833	3634370	3625370
2834	3634380	3625380
2835	3634500	3625500
2836	3635030	3627030
2837	3635040	3627040
2838	3635050	3627050
2839	3635402	3627402
2840	3635408	3627408
2841	3635410	3627410
2842	3635550	3627550
2843	3635600	3627600
2844	3635610	3627610
2845	3635650	3627650
2846	3636500	3628500
2847	3637150	3629150
2848	3637180	3629180
2849	3637204	3629204
2850	3637205	3629205
2851	3637210	3629210
2852	3637380	3629380
2853	3637390	3629390
2854	3637700	3629700
2855	3637770	3629770
2856	3637790	3629790
2857	3637900	3629900
2858	3638050	3630050
2859	3638120	3630120
2860	3638150	3630150
2861	3638210	3630210
2862	3638215	3630215
2863	3638219	3630219
2864	3638700	3630700
2865	3638900	3630900
2866	3649010	3649010
2867	3649012	3649012
2868	3649014	3649014
2869	3649020	3649020
2870	3649030	3649030
2871	3649210	3649210
2872	3649211	3649211
2873	3649240	3649240
2874	3649250	3649250
2875	3649255	3649255
2876	3649310	3649310
2877	3649311	3649311
2878	3649410	3649410
2879	3649412	3649412
2880	3649414	3649414
2881	3649416	3649416
2882	3649418	3649418
2883	3649419	3649419
2884	3649420	3649420
2885	3649430	3649430
2886	3649440	3649440
2887	3649449	3649449
2888	3649450	3649450
2889	3649459	3649459
2890	3649510	3649510
2891	3649511	3649511
2892	3649610	3649610
2893	3649614	3649614
2894	3649619	3649619
2895	3649850	3649850
2896	3649900	3649900
2897	3649950	3649950
2898	3650150	3650150
2899	3650202	3650202
2900	3650205	3650205
2901	3650220	3650220
2902	3650221	3650221
2903	3650250	3650250
2904	3650270	3650270
2905	3650280	3650280
2906	3650285	3650285
2907	3650310	3650310
2908	3650320	3650320
2909	3650321	3650321
2910	3650330	3650330
2911	3650335	3650335
2912	3650340	3650340
2913	3650341	3650341
2914	3650350	3650350
2915	3650355	3650355
2916	3650359	3650359
2917	3650360	3650360
2918	3650370	3650370
2919	3650380	3650380
2920	3650385	3650385
2921	3650410	3650410
2922	3650430	3650430
2923	3650450	3650450
2924	3650455	3650455
2925	3650460	3650460
2926	3650470	3650470
2927	3650471	3650471
2928	3650475	3650475
2929	3650477	3650477
2930	3650480	3650480
2931	3650481	3650481
2932	3650485	3650485
2933	3650488	3650488
2934	3650510	3650510
2935	3650511	3650511
2936	3650520	3650520
2937	3650525	3650525
2938	3650526	3650526
2939	3650530	3650530
2940	3650535	3650535
2941	3650540	3650540
2942	3650545	3650545
2943	3650610	3650610
2944	3650620	3650620
2945	3650630	3650630
2946	3650634	3650634
2947	3650635	3650635
2948	3650640	3650640
2949	3650645	3650645
2950	3650649	3650649
2951	3650650	3650650
2952	3650690	3650690
2953	3650710	3650710
2954	3650720	3650720
2955	3650730	3650730
2956	3650740	3650740
2957	3650745	3650745
2958	3650750	3650750
2959	3650755	3650755
2960	3650760	3650760
2961	3650765	3650765
2962	3650810	3650810
2963	3650811	3650811
2964	3650820	3650820
2965	3650840	3650840
2966	3650860	3650860
2967	3650870	3650870
2968	3650875	3650875
2969	3650880	3650880
2970	3650881	3650881
2971	3650885	3650885
2972	3650890	3650890
2973	3650910	3650910
2974	3650912	3650912
2975	3650920	3650920
2976	3650924	3650924
2977	3650925	3650925
2978	3650928	3650928
2979	3650930	3650930
2980	3650940	3650940
2981	3650941	3650941
2982	3650970	3650970
2983	3650990	3650990
2984	3651300	3651300
2985	3651309	3651309
2986	3651400	3651400
2987	3651408	3651408
2988	3651410	3651410
2989	3651520	3651520
2990	3651530	3651530
2991	3651535	3651535
2992	3651550	3651550
2993	3651650	3651650
2994	3651660	3651660
2995	3651670	3651670
2996	3651678	3651678
2997	3651680	3651680
2998	3651720	3651720
2999	3651800	3651800
3000	3651805	3651805
3001	3651806	3651806
3002	3651807	3651807
3003	3651860	3651860
3004	3651865	3651865
3005	3651870	3651870
3006	3651900	3651900
3007	3652010	3652010
3008	3652020	3652020
3009	3652030	3652030
3010	3652039	3652039
3011	3652040	3652040
3012	3652050	3652050
3013	3652060	3652060
3014	3652065	3652065
3015	3652068	3652068
3016	3652080	3652080
3017	3652089	3652089
3018	3652110	3652110
3019	3652115	3652115
3020	3652120	3652120
3021	3652130	3652130
3022	3652135	3652135
3023	3652200	3652200
3024	3652210	3652210
3025	3652220	3652220
3026	3652230	3652230
3027	3652320	3652320
3028	3652350	3652350
3029	3652410	3652410
3030	3652419	3652419
3031	3652450	3652450
3032	3652455	3652455
3033	3652500	3652500
3034	3652600	3652600
3035	3652610	3652610
3036	3652630	3652630
3037	3652660	3652660
3038	3652810	3652810
3039	3652850	3652850
3040	3652870	3652870
3041	3652879	3652879
3042	3652880	3652880
3043	3652890	3652890
3044	3653110	3653110
3045	3653120	3653120
3046	3653180	3653180
3047	3653181	3653181
3048	3653250	3653250
3049	3653350	3653350
3050	3653352	3653352
3051	3653400	3653400
3052	3653450	3653450
3053	3653510	3653510
3054	3653550	3653550
3055	3653620	3653620
3056	3653710	3653710
3057	3653770	3653770
3058	3653910	3652910
3059	3653950	3652950
3060	3653955	3652955
3061	3653980	3652980
3062	3653985	3652985
3063	3659009	3659009
3064	3659100	3659100
3065	3659105	3659105
3066	3659500	3659500
3067	3660100	3661105
3068	3660150	3661109
3069	3660600	3660600
3070	3660602	3660602
3071	3660700	3660700
3072	3660730	3660730
3073	3660900	3660900
3074	3661300	3661300
3075	3661600	3661600
3076	3661601	3661601
3077	3661700	3661700
3078	3662100	3662100
3079	3662150	3661100
3080	3662200	3663100
3081	3662300	3662300
3082	3662400	3663200
3083	3662500	3663500
3084	3662550	3663550
3085	3662600	3663600
3086	3662650	3663650
3087	3662655	3663655
3088	3662700	3662700
3089	3663700	3663700
3090	3663800	3663800
3091	3664100	3664100
3092	3664102	3664102
3093	3664150	3664150
3094	3664160	3664160
3095	3664600	3664600
3096	3664800	3664800
3097	3664802	3664802
3098	3664804	3664804
3099	3664905	3664905
3100	3666020	3667020
3101	3666050	3666050
3102	3666100	3667100
3103	3666200	3666200
3104	3666250	3666250
3105	3666300	3666300
3106	3666400	3666400
3107	3666401	3666401
3108	3666500	3666500
3109	3666600	3667200
3110	3666700	3667300
3111	3667050	3667050
3112	3667060	3667060
3113	3667400	3667400
3114	3669050	3669050
3115	3669310	3669310
3116	3669350	3669350
3117	3669520	3669520
3118	3669600	3669600
3119	3669630	3669630
3120	3669700	3669700
3121	3671810	3653810
3122	3716400	3716400
3123	3716500	3716500
3124	3717100	3717100
3125	3717600	3717600
3126	3768500	3768500
3127	3819100	3819100
3128	3819150	3819150
3129	3822100	3822100
3130	3822500	3822500
3131	3822600	3822600
3132	3822650	3822650
3133	3843100	3843100
3134	3843500	3843500
3135	3844100	3844100
3136	3844150	3844150
3137	3844200	3844200
3138	3844300	3844300
3139	3844400	3844400
3140	3844450	3844450
3141	3844460	3844460
3142	3844465	3844465
3143	3844800	3844800
3144	3846500	3846500
3145	3846510	3846510
3146	3933900	3948900
3147	3947100	3947100
3148	3947700	3947700
3149	3948300	3948300
3150	3948600	3948600
3151	3948800	3948800
3152	4101200	4101200
3153	4101400	4101400
3154	4101450	4101450
3155	4101451	4101451
3156	4101500	4101500
3157	4101501	4101501
3158	4101800	4101800
3159	4101900	4101900
3160	4101901	4101901
3161	4102100	4102100
3162	4102110	4102110
3163	4102200	4102200
3164	4102400	4102400
3165	4102740	4102740
3166	4102750	4102750
3167	4103200	4103200
3168	4103300	4103300
3169	4103400	4103400
3170	4103450	4103450
3171	4103451	4103451
3172	4103500	4103500
3173	4103505	4103505
3174	4103520	4103520
3175	4103550	4103550
3176	4103560	4103560
3177	4103570	4103570
3178	4103600	4103600
3179	4103601	4103601
3180	4103602	4103602
3181	4103610	4103610
3182	4103615	4103615
3183	4103620	4103620
3184	4103621	4103621
3185	4103622	4103622
3186	4103630	4103630
3187	4103631	4103631
3188	4103632	4103632
3189	4103633	4103633
3190	4103650	4103650
3191	4103700	4103700
3192	4103710	4103710
3193	4103750	4103750
3194	4103751	4103751
3195	4103800	4103800
3196	4103810	4103810
3197	4103820	4103820
3198	4105050	4102050
3199	4105300	4102300
3200	4105310	4102310
3201	4105450	4102450
3202	4105700	4102700
3203	4105710	4102710
3204	4105720	4102720
3205	4105800	4102800
3206	4105805	4102805
3207	4105810	4102810
3208	4105820	4102820
3209	4105850	4102850
3210	4105851	4102851
3211	4105852	4102852
3212	4106600	4102600
3213	4113300	4113300
3214	4113301	4113301
3215	4113302	4113302
3216	4113303	4113303
3217	4113304	4113304
3218	4113305	4113305
3219	4113310	4113310
3220	4113315	4113315
3221	4113320	4113320
3222	4113321	4113321
3223	4113330	4113330
3224	4113340	4113340
3225	4113350	4113350
3226	4113351	4113351
3227	4113355	4113355
3228	4113360	4113360
3229	4113361	4113361
3230	4113362	4113362
3231	4113363	4113363
3232	4113364	4113364
3233	4113365	4113365
3234	4113400	4113400
3235	4113401	4113401
3236	4113402	4113402
3237	4113410	4113410
3238	4113420	4113420
3239	4113600	4113600
3240	4113900	4113900
3241	4114615	4114615
3242	4115080	4115080
3243	4115081	4115081
3244	4115082	4115082
3245	4115100	4115100
3246	4115101	4115101
3247	4115102	4115102
3248	4115105	4115105
3249	4115106	4115106
3250	4115200	4115200
3251	4115201	4115201
3252	4115202	4115202
3253	4115203	4115203
3254	4115204	4115204
3255	4115205	4115205
3256	4115206	4115206
3257	4115210	4115210
3258	4115211	4115211
3259	4115220	4115220
3260	4115221	4115221
3261	4115222	4115222
3262	4115223	4115223
3263	4115224	4115224
3264	4115225	4115225
3265	4115226	4115226
3266	4115230	4115230
3267	4115231	4115231
3268	4115235	4115235
3269	4115236	4115236
3270	4115240	4115240
3271	4115241	4115241
3272	4115250	4115250
3273	4115260	4115260
3274	4115261	4115261
3275	4115262	4115262
3276	4115270	4115270
3277	4115280	4115280
3278	4115281	4115281
3279	4115282	4115282
3280	4115290	4115290
3281	4115300	4115300
3282	4115301	4115301
3283	4115305	4115305
3284	4115310	4115310
3285	4115311	4115311
3286	4115320	4115320
3287	4115321	4115321
3288	4115322	4115322
3289	4115330	4115330
3290	4115331	4115331
3291	4115332	4115332
3292	4115333	4115333
3293	4115340	4115340
3294	4115344	4115344
3295	4115345	4115345
3296	4115346	4115346
3297	4115347	4115347
3298	4115348	4115348
3299	4115349	4115349
3300	4115350	4115350
3301	4115351	4115351
3302	4115400	4115400
3303	4115401	4115401
3304	4115402	4115402
3305	4115403	4115403
3306	4115410	4115410
3307	4115450	4115450
3308	4115451	4115451
3309	4115600	4115600
3310	4115700	4115700
3311	4116150	4116150
3312	4116170	4116170
3313	4116180	4116180
3314	4116181	4116181
3315	4116182	4116182
3316	4116183	4116183
3317	4116184	4116184
3318	4116185	4116185
3319	4116186	4116186
3320	4116187	4116187
3321	4116188	4116188
3322	4116189	4116189
3323	4116190	4116190
3324	4116191	4116191
3325	4116192	4116192
3326	4116193	4116193
3327	4116200	4116200
3328	4116201	4116201
3329	4116300	4116300
3330	4116301	4116301
3331	4116302	4116302
3332	4116310	4116310
3333	4116311	4116311
3334	4116320	4116320
3335	4116325	4116325
3336	4116330	4116330
3337	4116331	4116331
3338	4116332	4116332
3339	4116333	4116333
3340	4116335	4116335
3341	4116340	4116340
3342	4116350	4116350
3343	4116351	4116351
3344	4116360	4116360
3345	4116370	4116370
3346	4116400	4116400
3347	4116401	4116401
3348	4116402	4116402
3349	4116405	4116405
3350	4116406	4116406
3351	4116407	4116407
3352	4116450	4116450
3353	4116451	4116451
3354	4116452	4116452
3355	4116460	4116460
3356	4116461	4116461
3357	4116470	4116470
3358	4116471	4116471
3359	4116480	4116480
3360	4116481	4116481
3361	4118100	4118100
3362	4118105	4118105
3363	4118110	4118110
3364	4118200	4118200
3365	4118220	4118220
3366	4118300	4118300
3367	4118310	4118310
3368	4118315	4118315
3369	4118317	4118317
3370	4118320	4118320
3371	4118400	4118400
3372	4118410	4118410
3373	4118420	4118420
3374	4118440	4118440
3375	4118450	4118450
3376	4118800	4118800
3377	4118850	4118850
3378	4118900	4118900
3379	4119050	4119050
3380	4119070	4119070
3381	4119080	4119080
3382	4119090	4119090
3383	4119100	4119100
3384	4119101	4119101
3385	4119150	4119150
3386	4119170	4119170
3387	4119200	4119200
3388	4119201	4119201
3389	4119210	4119210
3390	4119220	4119220
3391	4119230	4119230
3392	4119250	4119250
3393	4119251	4119251
3394	4119252	4119252
3395	4119260	4119260
3396	4119261	4119261
3397	4119262	4119262
3398	4119263	4119263
3399	4119264	4119264
3400	4119265	4119265
3401	4119270	4119270
3402	4119271	4119271
3403	4119280	4119280
3404	4119281	4119281
3405	4119282	4119282
3406	4119283	4119283
3407	4119285	4119285
3408	4119286	4119286
3409	4119288	4119288
3410	4119290	4119290
3411	4119295	4119295
3412	4119300	4119300
3413	4119310	4119310
3414	4119311	4119311
3415	4119312	4119312
3416	4119313	4119313
3417	4119315	4119315
3418	4119317	4119317
3419	4119318	4119318
3420	4119321	4119321
3421	4119322	4119322
3422	4119325	4119325
3423	4119327	4119327
3424	4119400	4119400
3425	4119401	4119401
3426	4119410	4119410
3427	4119430	4119430
3428	4119431	4119431
3429	4119440	4119440
3430	4119441	4119441
3431	4119442	4119442
3432	4119445	4119445
3433	4119447	4119447
3434	4119450	4119450
3435	4119451	4119451
3436	4119452	4119452
3437	4119453	4119453
3438	4119454	4119454
3439	4119460	4119460
3440	4119461	4119461
3441	4119500	4119500
3442	4119510	4119510
3443	4119600	4119600
3444	4119650	4119650
3445	4119800	4119800
3446	4120100	4120100
3447	4120110	4120110
3448	4120111	4120111
3449	4120112	4120112
3450	4120120	4120120
3451	4120121	4120121
3452	4120125	4120125
3453	4120200	4120200
3454	4120201	4120201
3455	4120202	4120202
3456	4120210	4120210
3457	4120220	4120220
3458	4120300	4120300
3459	4120301	4120301
3460	4120310	4120310
3461	4120311	4120311
3462	4120320	4120320
3463	4120321	4120321
3464	4120322	4120322
3465	4120330	4120330
3466	4120331	4120331
3467	4120800	4120800
3468	4120900	4120900
3469	4120902	4120902
3470	4120903	4120903
3471	4120950	4120950
3472	4120951	4120951
3473	4120952	4120952
3474	4120953	4120953
3475	4120955	4120955
3476	4120956	4120956
3477	4120960	4120960
3478	4121100	4121100
3479	4121101	4121101
3480	4121102	4121102
3481	4121110	4121110
3482	4121111	4121111
3483	4121120	4121120
3484	4121121	4121121
3485	4121125	4121125
3486	4121126	4121126
3487	4121130	4121130
3488	4121131	4121131
3489	4121140	4121140
3490	4121141	4121141
3491	4121142	4121142
3492	4121145	4121145
3493	4121146	4121146
3494	4121147	4121147
3495	4121150	4121150
3496	4121160	4121160
3497	4121161	4121161
3498	4121162	4121162
3499	4121300	4121300
3500	4121301	4121301
3501	4121304	4121304
3502	4121310	4121310
3503	4121311	4121311
3504	4121320	4121320
3505	4121321	4121321
3506	4121330	4121330
3507	4121340	4121340
3508	4121341	4121341
3509	4121350	4121350
3510	4121400	4121400
3511	4121401	4121401
3512	4121420	4121420
3513	4121430	4121430
3514	4121431	4121431
3515	4121800	4121800
3516	4121801	4121801
3517	4121802	4121802
3518	4122100	4122100
3519	4122101	4122101
3520	4122105	4122105
3521	4122110	4122110
3522	4122111	4122111
3523	4122120	4122120
3524	4122130	4122130
3525	4122131	4122131
3526	4122132	4122132
3527	4122133	4122133
3528	4122134	4122134
3529	4122140	4122140
3530	4122141	4122141
3531	4122150	4122150
3532	4122151	4122151
3533	4122152	4122152
3534	4122153	4122153
3535	4122154	4122154
3536	4122155	4122155
3537	4122160	4122160
3538	4122165	4122165
3539	4122170	4122170
3540	4122180	4122180
3541	4122190	4122190
3542	4122200	4122200
3543	4122201	4122201
3544	4122210	4122210
3545	4122211	4122211
3546	4122212	4122212
3547	4122220	4122220
3548	4122221	4122221
3549	4122222	4122222
3550	4122230	4122230
3551	4122240	4122240
3552	4122250	4122250
3553	4122251	4122251
3554	4122255	4122255
3555	4122260	4122260
3556	4122270	4122270
3557	4122271	4122271
3558	4122280	4122280
3559	4122281	4122281
3560	4122300	4122300
3561	4122301	4122301
3562	4122350	4122350
3563	4122351	4122351
3564	4122352	4122352
3565	4122360	4122360
3566	4122370	4122370
3567	4122600	4122600
3568	4122601	4122601
3569	4122602	4122602
3570	4122603	4122603
3571	4122610	4122610
3572	4122620	4122620
3573	4122630	4122630
3574	4122635	4122635
3575	4122636	4122636
3576	4122637	4122637
3577	4122638	4122638
3578	4122639	4122639
3579	4122650	4122650
3580	4122700	4122700
3581	4122701	4122701
3582	4122710	4122710
3583	4122900	4122900
3584	4122901	4122901
3585	4122902	4122902
3586	4122903	4122903
3587	4123050	4123050
3588	4123060	4123060
3589	4123061	4123061
3590	4123062	4123062
3591	4123063	4123063
3592	4123070	4123070
3593	4123080	4123080
3594	4123081	4123081
3595	4123082	4123082
3596	4123083	4123083
3597	4123085	4123085
3598	4123090	4123090
3599	4123095	4123095
3600	4123100	4123100
3601	4123110	4123110
3602	4123111	4123111
3603	4123120	4123120
3604	4123130	4123130
3605	4123131	4123131
3606	4123135	4123135
3607	4123136	4123136
3608	4123137	4123137
3609	4123140	4123140
3610	4123150	4123150
3611	4123200	4123200
3612	4123201	4123201
3613	4123202	4123202
3614	4123205	4123205
3615	4123206	4123206
3616	4123207	4123207
3617	4123208	4123208
3618	4123209	4123209
3619	4123210	4123210
3620	4123220	4123220
3621	4123225	4123225
3622	4123230	4123230
3623	4123235	4123235
3624	4123240	4123240
3625	4123245	4123245
3626	4123250	4123250
3627	4123251	4123251
3628	4123252	4123252
3629	4123255	4123255
3630	4123260	4123260
3631	4123265	4123265
3632	4123268	4123268
3633	4123270	4123270
3634	4123271	4123271
3635	4123272	4123272
3636	4123275	4123275
3637	4123277	4123277
3638	4123278	4123278
3639	4123280	4123280
3640	4123290	4123290
3641	4123300	4123300
3642	4123301	4123301
3643	4123310	4123310
3644	4123320	4123320
3645	4123330	4123330
3646	4123331	4123331
3647	4123335	4123335
3648	4123337	4123337
3649	4123340	4123340
3650	4123341	4123341
3651	4123345	4123345
3652	4123347	4123347
3653	4123350	4123350
3654	4123351	4123351
3655	4123352	4123352
3656	4123355	4123355
3657	4123357	4123357
3658	4123360	4123360
3659	4123365	4123365
3660	4123370	4123370
3661	4123375	4123375
3662	4123380	4123380
3663	4123381	4123381
3664	4123382	4123382
3665	4123385	4123385
3666	4123400	4123400
3667	4123510	4123510
3668	4123550	4123550
3669	4123810	4123810
3670	4123811	4123811
3671	4123850	4123850
3672	4125010	4125010
3673	4125020	4125020
3674	4125025	4125025
3675	4125026	4125026
3676	4125027	4125027
3677	4125028	4125028
3678	4125050	4125050
3679	4125055	4125055
3680	4125060	4125060
3681	4125061	4125061
3682	4125062	4125062
3683	4125063	4125063
3684	4125064	4125064
3685	4125065	4125065
3686	4125070	4125070
3687	4125075	4125075
3688	4125080	4125080
3689	4125100	4125100
3690	4125110	4125110
3691	4125200	4125200
3692	4125205	4125205
3693	4125210	4125210
3694	4125500	4125500
3695	4125550	4125550
3696	4125551	4125551
3697	4125552	4125552
3698	4125555	4125555
3699	4125560	4125560
3700	4125561	4125561
3701	4125565	4125565
3702	4125570	4125570
3703	4125580	4125580
3704	4125800	4125800
3705	4125801	4125801
3706	4125802	4125802
3707	4125803	4125803
3708	4125804	4125804
3709	4125810	4125810
3710	4125900	4125900
3711	4125901	4125901
3712	4125902	4125902
3713	4125903	4125903
3714	4125904	4125904
3715	4125910	4125910
3716	4125911	4125911
3717	4125915	4125915
3718	4125917	4125917
3719	4125918	4125918
3720	4125920	4125920
3721	4125925	4125925
3722	4125930	4125930
3723	4125940	4125940
3724	4125941	4125941
3725	4125942	4125942
3726	4125943	4125943
3727	4125944	4125944
3728	4125950	4125950
3729	4126100	4126100
3730	4126150	4126150
3731	4126300	4126300
3732	4126301	4126301
3733	4126350	4126350
3734	4126351	4126351
3735	4126352	4126352
3736	4126700	4126700
3737	4126701	4126701
3738	4126702	4126702
3739	4126750	4126750
3740	4126800	4126800
3741	4126801	4126801
3742	4126802	4126802
3743	4126803	4126803
3744	4126804	4126804
3745	4126805	4126805
3746	4126806	4126806
3747	4126810	4126810
3748	4126815	4126815
3749	4126850	4126850
3750	4126851	4126851
3751	4127100	4127100
3752	4127150	4127150
3753	4127200	4127200
3754	4127201	4127201
3755	4127202	4127202
3756	4127310	4127310
3757	4127400	4127400
3758	4127500	4127500
3759	4127501	4127501
3760	4127502	4127502
3761	4127503	4127503
3762	4127600	4127600
3763	4127610	4127610
3764	4127700	4127700
3765	4127701	4127701
3766	4127800	4127800
3767	4127910	4127910
3768	4127920	4127920
3769	4127930	4127930
3770	4132010	4132010
3771	4132100	4132100
3772	4132200	4132200
3773	4132300	4132300
3774	4132800	4132800
3775	4132900	4132900
3776	4133100	4133100
3777	4133200	4133200
3778	4133250	4133250
3779	4133260	4133260
3780	4133300	4133300
3781	4133400	4133400
3782	4133401	4133401
3783	4133450	4133450
3784	4133500	4133500
3785	4133501	4133501
3786	4133550	4133550
3787	4133650	4133650
3788	4133651	4133651
3789	4133652	4133652
3790	4133700	4133700
3791	4133701	4133701
3792	4133750	4133750
3793	4133751	4133751
3794	4133800	4133800
3795	4133801	4133801
3796	4134300	4134300
3797	4134350	4134350
3798	4134400	4134400
3799	4134500	4134500
3800	4134501	4134501
3801	4134600	4134600
3802	4134700	4134700
3803	4134800	4134800
3804	4135100	4135100
3805	4135200	4135200
3806	4135201	4135201
3807	4135205	4135205
3808	4135210	4135210
3809	4135215	4135215
3810	4135300	4135300
3811	4135400	4135400
3812	4135500	4135500
3813	4135800	4135800
3814	4136300	4136300
3815	4136301	4136301
3816	4136400	4136400
3817	4136411	4136411
3818	4136500	4136500
3819	4143300	4143300
3820	4143310	4143310
3821	4143500	4143500
3822	4143550	4143550
3823	4143710	4143710
3824	4143750	4143750
3825	4143770	4143770
3826	4143790	4143790
3827	4146050	4145050
3828	4146080	4145080
3829	4146081	4145081
3830	4146082	4145082
3831	4146083	4145083
3832	4146085	4145085
3833	4146100	4146100
3834	4146110	4146110
3835	4146111	4146111
3836	4146112	4146112
3837	4146115	4146115
3838	4146120	4146120
3839	4146130	4146130
3840	4146140	4146140
3841	4146141	4146141
3842	4146145	4146145
3843	4146150	4145150
3844	4146155	4145100
3845	4146160	4145160
3846	4146161	4145161
3847	4146165	4145110
3848	4146170	4145170
3849	4146175	4145120
3850	4146180	4146180
3851	4146185	4145130
3852	4146190	4145190
3853	4146195	4145180
3854	4146200	4146200
3855	4146210	4146210
3856	4146220	4145200
3857	4146230	4146230
3858	4146250	4146250
3859	4146270	4146270
3860	4146280	4146280
3861	4146281	4146281
3862	4146300	4146300
3863	4146310	4146310
3864	4146320	4146320
3865	4146330	4146330
3866	4146340	4146340
3867	4146350	4146350
3868	4146360	4146360
3869	4146370	4145300
3870	4146380	4146380
3871	4146390	4145400
3872	4146400	4146400
3873	4146401	4145401
3874	4146410	4146410
3875	4146610	4146610
3876	4146630	4146630
3877	4146650	4145700
3878	4146670	4145900
3879	4146700	4146700
3880	4146710	4146710
3881	4146900	4146900
3882	4146901	4145901
3883	4146910	4146910
3884	4146920	4146920
3885	4146950	4146950
3886	4147010	4147010
3887	4147011	4147011
3888	4147050	4147050
3889	4147051	4147051
3890	4147110	4147110
3891	4147111	4147111
3892	4147210	4147210
3893	4147310	4147310
3894	4147320	4148050
3895	4147330	4148051
3896	4147340	4148060
3897	4147380	4147380
3898	4147381	4147381
3899	4147382	4147382
3900	4147410	4147410
3901	4147440	4147440
3902	4147450	4147450
